seed,class_name,n,mean_divergence,sd_divergence
186,Retroposon,1641,167.16879951249237,92.86869713251184
186,SINE,430189,178.0757318294982,85.28353860414046
187,DNA,117093,227.59559495443793,63.07442162572985
187,LINE,313302,231.55458311788627,85.19376001045778
187,LTR,139130,205.4626536332926,71.35353675883577
187,RC,517,270.17021276595744,42.103102273323074
187,Retroposon,1708,170.08196721311475,96.99767774263962
187,SINE,430087,177.66933434398157,85.23827543122812
188,DNA,118564,227.94411457103337,62.73368093552363
188,LINE,313147,231.59691454811957,85.14856351123204
188,LTR,138602,205.822773120157,71.55376169885207
188,RC,499,271.22645290581164,39.464689852240745
188,Retroposon,1679,168.1500893388922,98.8138351586112
188,SINE,431605,177.70543205013843,85.30173874246067
189,DNA,118082,227.63491472027914,63.12224331489053
189,LINE,315359,231.45869310848906,85.19189625402875
189,LTR,139158,205.82991994711048,71.81001510174173
189,RC,469,272.1620469083156,44.70380331446289
189,Retroposon,1686,162.82621589561091,95.08670601867153
189,SINE,430447,177.95865693105074,85.38155845699247
190,DNA,118004,228.22434832717536,62.84580674634559
190,LINE,315178,231.39838757781317,85.15421371114572
190,LTR,138852,205.6750929046755,71.76782650417961
190,RC,457,271.5689277899344,44.58194036276358
190,Retroposon,1793,167.5978806469604,95.21506191557313
190,SINE,428315,177.86379883963906,85.31555427774086
191,DNA,118184,228.18800345224395,62.752251378447134
191,LINE,314853,231.91136816228527,85.02322528858586
191,LTR,138270,205.48105879800391,71.60157080490546
191,RC,482,274.53941908713693,41.425976351499415
191,Retroposon,1717,163.3191613278975,96.41052022357327
191,SINE,428875,177.98993412999127,85.38025315826268
192,DNA,116406,228.2160112021717,63.047790419345304
192,LINE,315983,231.9951801204495,85.03081373212113
192,LTR,139839,205.76166877623552,71.46913242973731
192,RC,486,269.4938271604938,43.01094418773836
192,Retroposon,1724,163.63515081206498,95.24295928530744
192,SINE,430030,177.7034183661605,85.42788278520929
193,DNA,118758,228.39632698428738,62.84099038766922
193,LINE,314232,232.08377249929987,85.245392398899
193,LTR,140172,205.37486801929057,71.66306021847157
193,RC,464,271.7586206896552,44.07211384523277
193,Retroposon,1725,166.66028985507248,97.06779620855492
193,SINE,430431,177.92655501114,85.372818040824
194,DNA,117826,227.85791760731928,62.92781597388624
194,LINE,315389,231.66430344748866,85.13829752227434
194,LTR,139569,205.82179423797547,71.56734330789526
194,RC,464,271.9741379310345,41.47126367092922
194,Retroposon,1655,167.797583081571,97.62196396889074
194,SINE,431308,177.8663878249418,85.10808802685725
195,DNA,118298,228.03841992256844,63.019549711892054
195,LINE,314743,231.74625646956406,84.88273356665104
195,LTR,139041,205.88670248344013,71.64411517125606
195,RC,524,272.38358778625957,39.421869266192424
195,Retroposon,1697,161.12787271655864,95.93681397439236
195,SINE,429529,177.7628495398448,85.40193884949426
196,DNA,118113,227.96878413045135,62.58273887469789
196,LINE,312437,231.6038433348163,84.94851669825897
196,LTR,138870,205.50298120544394,71.6662237681824
196,RC,411,275.47688564476886,40.33746124380159
196,Retroposon,1725,166.93623188405797,94.07934050809978
196,SINE,430708,178.17007810395907,85.39148219863428
197,DNA,118305,228.0671991885381,62.97721341321289
197,LINE,313177,231.6892172796853,85.24436655065398
197,LTR,139079,205.72922583567612,71.53298979306231
197,RC,513,277.30214424951265,42.4598461303605
197,Retroposon,1731,165.3483535528596,99.32373569809877
197,SINE,431452,177.3932488434403,85.1650057882574
198,DNA,117661,228.56654286467054,63.083001747950846
198,LINE,313880,231.7206320886963,85.00485868291537
198,LTR,140009,205.3735188452171,71.69918646173335
198,RC,508,269.2007874015748,45.698806814422284
198,Retroposon,1774,166.10541149943631,97.10470205528438
198,SINE,430411,177.79437560843007,85.38410912664601
199,DNA,117857,227.95696479632096,63.15174341239711
199,LINE,313989,231.82776466691507,85.23561211343446
199,LTR,138953,206.1775420465913,71.47086602790156
199,RC,485,271.3278350515464,38.6780225890036
199,Retroposon,1732,164.02078521939953,98.85348891189008
199,SINE,430546,178.19712179418693,85.51431441688449
200,DNA,118179,227.90402694218093,62.75022322678852
200,LINE,315070,231.69074808772655,85.06606797849079
200,LTR,138721,205.8064820755329,71.20074748358225
200,RC,494,272.2186234817814,43.04762424061365
200,Retroposon,1650,162.5218181818182,95.78292918869698
200,SINE,431183,177.9840137482229,85.23692359232459
201,DNA,117669,228.2515955774248,62.99373241152363
201,LINE,314197,231.90097932189042,85.01003511711932
201,LTR,139434,205.62286099516618,71.3566655055194
201,RC,492,270.530487804878,43.580981127347385
201,Retroposon,1718,162.29569266589058,94.80841470824787
201,SINE,430222,177.61212583270964,85.15148843274177
202,DNA,117841,228.4487572237167,63.00487157795625
202,LINE,315034,231.4715871937632,84.99972365546563
202,LTR,138602,205.77788199304484,71.52124444970937
202,RC,435,273.0252873563218,38.047179478861985
202,Retroposon,1716,169.69172494172494,97.33290601604409
202,SINE,431523,177.77919601040963,85.44681142222045
203,DNA,118276,228.03407284656228,62.56321384265457
203,LINE,314328,231.4301812119824,85.17473501998532
203,LTR,138532,205.83762596367626,71.58191866181053
203,RC,459,274.9542483660131,35.989106292206465
203,Retroposon,1613,166.62120272783633,96.49139821052259
203,SINE,429597,177.73882033626865,85.38836833289567
204,DNA,118777,228.06877594147014,62.71923168264081
204,LINE,314527,231.72302536825137,84.98163457007017
204,LTR,138478,205.54153728390068,71.52605705640397
204,RC,528,273.9261363636364,40.52272368773247
204,Retroposon,1594,167.98996235884567,98.7606317495081
204,SINE,429153,177.71958485668281,85.28068749292889
205,DNA,117631,227.87811886322484,63.02933085155635
205,LINE,313955,232.29079963689063,84.91939747607724
205,LTR,139726,205.19812347022028,71.4771993423202
205,RC,441,265.85260770975054,42.660432673328415
205,Retroposon,1610,168.0086956521739,95.14295187161927
205,SINE,429869,177.69707050287414,85.35194306474904
206,DNA,118524,228.1628784043738,63.07517202818047
206,LINE,313400,231.8913369495852,84.93553850019731
206,LTR,139350,205.68441334768568,71.79011890863266
206,RC,437,275.370709382151,41.027421345275556
206,Retroposon,1752,166.93607305936072,96.20704236231488
206,SINE,430618,177.78698289435184,85.22682364175017
207,DNA,116733,228.16132541783387,62.73179725421168
207,LINE,314599,231.97045127289024,84.94958397412636
207,LTR,139181,205.95245040630545,71.64273241700214
207,RC,522,274.97892720306515,37.762434662585534
207,Retroposon,1646,158.68894289185906,95.09389980716435
207,SINE,430494,177.69547775346462,85.29894388780042
208,DNA,118008,228.1307792692021,62.532808735555406
208,LINE,313043,231.58770839788784,85.23868473244843
208,LTR,138928,205.6545764712657,71.7508858954864
208,RC,467,271.4625267665953,45.662294835373544
208,Retroposon,1765,167.3597733711048,95.78284144926975
208,SINE,429377,177.7928091164641,85.19058487598892
209,DNA,117610,228.23191905450216,62.54852585546839
209,LINE,313286,231.37722719815122,85.22458882898886
209,LTR,139436,205.99857999368885,71.59131452311105
209,RC,446,273.2354260089686,43.33409371076444
209,Retroposon,1698,160.88928150765608,96.45370062016065
209,SINE,427794,178.18154298564264,85.35934529234576
210,DNA,118906,228.50730829394647,62.71132508102047
210,LINE,313741,231.85269696979356,85.03634039198194
210,LTR,139501,205.23242844137317,71.77110912480305
210,RC,461,274.2277657266811,40.25183965558322
210,Retroposon,1665,166.63843843843844,94.46719989403616
210,SINE,428745,177.92999102030345,85.20646991302458
211,DNA,118925,227.9685095648518,62.94703253805057
211,LINE,314655,231.4849470054504,85.00640115754342
211,LTR,139521,205.65889005956092,72.01081635125571
211,RC,506,277.97430830039525,39.45119229045115
211,Retroposon,1649,159.05154639175257,94.65772696959053
211,SINE,430436,177.7145986859835,85.42739767949817
212,DNA,118380,228.31575435039701,62.69885145786402
212,LINE,314813,231.513704961358,84.94148760383648
212,LTR,138755,205.77812691434542,71.89285333317035
212,RC,491,272.19755600814665,41.993352132865105
212,Retroposon,1794,169.38127090301003,98.18675812373364
212,SINE,430036,177.56084839408794,85.29123436206947
213,DNA,117506,228.5608479567001,62.970231530749636
213,LINE,314069,231.57529396406522,85.16840762389498
213,LTR,138625,205.24602344454465,71.5910055944383
213,RC,526,267.680608365019,45.46448792175391
213,Retroposon,1686,169.52135231316726,96.32353526946088
213,SINE,430898,177.89047291934517,85.32007625229265
214,DNA,116755,228.55945355659287,62.58083979620434
214,LINE,313139,231.7377266964511,84.99551345108183
214,LTR,138141,206.11481746910766,71.72250789879945
214,RC,518,272.7104247104247,42.30557535357754
214,Retroposon,1626,170.8210332103321,96.42372955639448
214,SINE,431152,177.873012301926,85.42908925838985
215,DNA,118055,228.42959637457116,62.65069950588804
215,LINE,314412,232.21081574494613,84.95492434941467
215,LTR,138947,205.83925525560105,71.67613815893009
215,RC,493,273.6369168356998,39.095244599974386
215,Retroposon,1707,155.84124194493262,94.91035444935939
215,SINE,430201,177.8502513941158,85.42974236284641
216,DNA,118211,228.31567282232618,62.88750862053292
216,LINE,314873,231.71128994864597,84.85883839792179
216,LTR,139629,205.88930666265603,71.57568698441047
216,RC,497,271.89738430583503,41.538078978577936
216,Retroposon,1726,163.31691772885284,96.78357923003304
216,SINE,429719,177.76715946932762,85.31416659509875
217,DNA,118342,228.06209967720673,62.41528443468894
217,LINE,312686,231.67445296559487,84.90023310296621
217,LTR,139012,205.80267890541825,71.65120495004751
217,RC,514,268.41634241245134,43.98480686408752
217,Retroposon,1670,166.6952095808383,96.39339264034933
217,SINE,431104,177.60968582986936,85.31607477137189
218,DNA,117705,228.06894354530394,63.100335285815724
218,LINE,314317,231.72975053846912,84.97214545036387
218,LTR,138529,205.86486584036555,71.38618795919847
218,RC,448,270.75892857142856,40.59897419880086
218,Retroposon,1835,167.71553133514988,97.01568037354406
218,SINE,429875,178.10478627507996,85.48595758505125
219,DNA,118752,228.45707019671246,62.956858345467516
219,LINE,313734,231.72260258690483,84.96545224193439
219,LTR,139363,205.3025264955548,71.59907794661324
219,RC,488,274.2356557377049,40.98065066184734
219,Retroposon,1689,167.36708111308465,97.25694427046143
219,SINE,430173,177.67423106517612,85.27009091124134
220,DNA,117644,227.9591734385094,62.62794193865955
220,LINE,314783,232.13872731373675,85.00942733361445
220,LTR,138774,205.80847276867425,71.7293995958472
220,RC,515,272.54563106796115,45.19235431662554
220,Retroposon,1659,165.36226642555758,95.47976403033088
220,SINE,429434,177.47812003707205,85.22026331413299
221,DNA,117905,228.07717229973284,62.80420096447921
221,LINE,313918,231.81829649781153,84.97338400566245
221,LTR,139468,205.42690079444748,71.72036286422565
221,RC,509,271.26129666011786,44.479929637515816
221,Retroposon,1657,168.86119493059746,97.8884308038227
221,SINE,431621,177.67145713484746,85.31898933667213
222,DNA,118324,228.1347824617153,62.75168104196099
222,LINE,314148,231.69183633191997,85.03484694195465
222,LTR,138897,205.2604663887629,71.59270776814678
222,RC,523,273.96940726577435,42.57804689589383
222,Retroposon,1717,170.79615608619685,98.2034267201842
222,SINE,430392,177.91641340917118,85.26820346734065
223,DNA,117528,228.30437853107344,63.10444969729412
223,LINE,313729,231.95640823768284,85.03220050617037
223,LTR,138619,205.85604426521616,71.62482389547185
223,RC,523,271.3690248565966,40.82700944468408
223,Retroposon,1642,162.5816077953715,97.26145297187064
223,SINE,430636,177.98195924167976,85.54723158507478
224,DNA,117911,229.1524115646547,63.226801395860306
224,LINE,314796,231.5405913671076,85.04255992711239
224,LTR,138203,205.80904900761922,71.70067735693742
224,RC,477,274.42348008385744,42.61589099933021
224,Retroposon,1634,165.32435740514074,97.03765275903805
224,SINE,428517,177.9331835143063,85.31550530545901
225,DNA,117866,228.15974920672627,62.904231983147206
225,LINE,314123,231.9492459959952,84.99961032089556
225,LTR,138854,205.7203969637173,71.87644651441487
225,RC,561,268.6524064171123,42.81967369088034
225,Retroposon,1674,165.83930704898447,96.15578065764237
225,SINE,429905,177.45904327700305,85.25851328211286
226,DNA,117305,228.2363411619283,63.09181125838353
226,LINE,313218,232.05411247118622,84.94947943441001
226,LTR,139530,205.8714254998925,71.77922861474602
226,RC,494,276.14777327935224,41.94898126837731
226,Retroposon,1632,165.93075980392157,97.37660358825153
226,SINE,431394,177.92347598714863,85.31282368256886
227,DNA,117887,228.3147760143188,63.189834332148166
227,LINE,313980,231.87877890311483,85.26121295950789
227,LTR,138211,205.53169429350774,71.56672921446581
227,RC,443,274.7990970654628,41.64384951400363
227,Retroposon,1686,165.349940688019,95.45360749217654
227,SINE,429691,177.7736350074821,85.41488173098489
228,DNA,117476,227.96734652184276,62.692575919293006
228,LINE,315068,231.4846731499232,85.0995611759227
228,LTR,139014,205.84067791733207,71.70389978884455
228,RC,486,271.3333333333333,42.32643085556817
228,Retroposon,1635,167.97064220183486,95.6855598052552
228,SINE,429645,177.93088480024207,85.294965713265
229,DNA,117559,227.78439762161977,62.756212621234454
229,LINE,314657,232.1028389643326,84.60382063592859
229,LTR,138907,205.37226345684522,71.92989842302303
229,RC,494,271.9595141700405,39.893968532474204
229,Retroposon,1662,171.18652226233453,99.08350225963606
229,SINE,430743,177.51543727930576,85.32790397569218
230,DNA,117740,228.02896211992527,62.85126162197422
230,LINE,313889,232.05013555747414,85.10271688866919
230,LTR,138938,205.1837294332724,71.76662701896856
230,RC,485,277.83711340206185,37.32233879476005
230,Retroposon,1586,169.92749054224464,97.80241895513441
230,SINE,428922,177.67510876103347,85.26111255972721
231,DNA,117832,228.3576278090841,62.775648478730645
231,LINE,315410,231.43252908912208,85.12999432462236
231,LTR,139367,205.89219829658384,71.44913867110894
231,RC,464,272.3448275862069,43.42107454480423
231,Retroposon,1807,157.80962921970115,95.20296819712428
231,SINE,432097,177.57940231012944,85.36191088293174
232,DNA,116553,227.95331737492813,62.71318026323739
232,LINE,314637,231.40367153259152,85.0735414240097
232,LTR,139337,205.15911064541365,71.7135166474696
232,RC,510,271.19607843137254,39.60388157241272
232,Retroposon,1748,162.27059496567506,96.08237731995288
232,SINE,430798,177.6206806902539,85.24238715658994
233,DNA,118115,228.32518308428226,63.14074541764745
233,LINE,315041,231.87459410045042,85.05466864374691
233,LTR,139731,205.64760146281068,71.57285227703689
233,RC,467,277.3254817987152,37.537148673673315
233,Retroposon,1590,159.9704402515723,93.29543124398508
233,SINE,430519,177.8564081956894,85.35526153819869
234,DNA,119324,228.09881499111663,62.94278850929895
234,LINE,314192,231.77606368080663,85.26481032402053
234,LTR,139509,205.08081199062426,71.97136019574705
234,RC,503,275.5864811133201,40.28294530009984
234,Retroposon,1782,163.06060606060606,96.23496269068292
234,SINE,430089,177.96792524337985,85.39375417263325
235,DNA,118261,228.6887477697635,62.9115937689
235,LINE,314132,231.33209606152826,84.78449268827602
235,LTR,138982,205.02478018736238,71.69570678354599
235,RC,474,273.24050632911394,41.188067745867194
235,Retroposon,1561,167.68353619474695,96.7855421554627
235,SINE,428665,177.5923530029277,85.35912406804484
236,DNA,117224,227.93407493346072,63.0165713357022
236,LINE,313897,231.45865044903263,85.10656122232582
236,LTR,139313,205.2154859919749,71.45072747536858
236,RC,528,274.7121212121212,40.342666770642786
236,Retroposon,1607,171.26073428749223,96.03261137240217
236,SINE,430241,177.56624078132953,85.1408093837282
237,DNA,117788,227.9251281964207,62.6624543832786
237,LINE,311952,231.39234882289583,85.20860652284331
237,LTR,138447,206.13412352741483,71.72045074275924
237,RC,491,275.75356415478615,37.66491723542998
237,Retroposon,1782,165.78731762065095,96.41914319643821
237,SINE,429003,177.79369375039334,85.3386570573077
238,DNA,118002,228.35659565092118,62.958442863537094
238,LINE,315543,231.68611567995487,85.11934903597937
238,LTR,139233,205.3997830973979,71.2508407571521
238,RC,503,273.0178926441352,41.95772839537201
238,Retroposon,1599,168.9718574108818,94.09065038592283
238,SINE,430267,177.72446178768067,85.24779287676074
239,DNA,117104,228.46031732477115,62.93930047072411
239,LINE,312945,232.35586125357491,84.76599212117026
239,LTR,139846,205.49289218139953,71.65253727408061
239,RC,498,271.781124497992,38.3145704710635
239,Retroposon,1629,168.64088397790056,97.4120588973305
239,SINE,430645,177.72256731182296,85.20958165864052
240,DNA,118007,227.80962146313354,62.56639260610058
240,LINE,313832,232.17154719722654,85.03770281178393
240,LTR,139892,205.63436794098305,71.71220799086468
240,RC,467,272.44111349036405,41.936097267227815
240,Retroposon,1679,161.7712924359738,95.86928444500495
240,SINE,430836,177.6850797055028,85.25131704566563
241,DNA,117352,228.45695855204855,62.9855423479907
241,LINE,313012,231.60877857717915,85.10502875571922
241,LTR,138654,205.61630389314408,71.6494031148811
241,RC,459,267.57080610021785,42.641088350205976
241,Retroposon,1615,165.728173374613,98.624746698632
241,SINE,429160,177.70106021064404,85.138787790867
242,DNA,118239,227.66767310278334,62.854498989801826
242,LINE,312863,231.87133026276678,84.77799007971912
242,LTR,138719,205.75841809701626,71.41421554819033
242,RC,494,273.31174089068827,40.64933461523826
242,Retroposon,1594,163.28544542032623,96.53061717223345
242,SINE,430452,177.4319854478548,85.17050754423538
243,DNA,117030,228.15486627360505,62.95594672405089
243,LINE,314205,231.64060088159005,85.2885846075419
243,LTR,139077,205.54778288286346,71.69385618373796
243,RC,463,268.3153347732181,39.86960282229535
243,Retroposon,1733,158.12406231967685,98.05292659914541
243,SINE,430862,177.71604597295655,85.2982187034803
244,DNA,117729,228.22699589735748,62.66418181062785
244,LINE,315876,231.7239011510846,85.10022504359338
244,LTR,139396,205.5444273867256,71.94449398324652
244,RC,430,270.1488372093023,40.89875401577982
244,Retroposon,1716,166.62121212121212,97.45756289977157
244,SINE,429541,177.5365937128237,85.38730649401671
245,DNA,118795,227.469346352961,62.962759734516546
245,LINE,312681,232.1384222258468,84.80944608862049
245,LTR,138991,205.69235418120599,71.61380859887403
245,RC,526,271.4448669201521,37.113890616497166
245,Retroposon,1721,165.93375944218477,95.41880665120742
245,SINE,429355,177.58855026726135,85.28251376464777
246,DNA,118142,228.3159587614904,62.61455164954221
246,LINE,314317,231.9058561897702,84.95079525738288
246,LTR,138702,206.1027959221929,71.6890779062273
246,RC,447,270.8366890380313,46.849014427156526
246,Retroposon,1616,173.38923267326732,94.33096285091925
246,SINE,429648,177.79229974304548,85.46229967797971
247,DNA,117610,227.83677408383642,62.87290221367283
247,LINE,314250,231.6739093078759,85.0493025657996
247,LTR,138583,205.57398815150486,71.75463842048207
247,RC,479,268.56367432150313,43.47551822141338
247,Retroposon,1661,167.24382901866346,97.1700293258456
247,SINE,431525,177.65150338914316,85.30750582110001
248,DNA,118662,227.71918558595002,62.737610268291654
248,LINE,313980,231.70140136314416,85.24767184923594
248,LTR,138736,205.73500028831737,71.65757328917321
248,RC,509,273.7308447937132,39.108034481112846
248,Retroposon,1714,163.0110851808635,94.82574077744701
248,SINE,431237,177.9078696865065,85.48897014906379
249,DNA,118026,228.027604087235,62.77034433164511
249,LINE,314377,231.5975437134396,84.93127283274053
249,LTR,138552,205.4119608522432,71.66933176198364
249,RC,504,275.20238095238096,43.00649076940967
249,Retroposon,1710,163.99181286549708,94.8783089026269
249,SINE,431015,177.60190944630696,85.2902031016544
250,DNA,118207,228.10863992826145,62.80867035905053
250,LINE,314157,231.70670397285434,84.77737074889393
250,LTR,139832,206.26913009897592,71.46907032982396
250,RC,500,276.292,41.566317325449944
250,Retroposon,1719,163.21407795229786,97.06347880421471
250,SINE,430083,177.24256713239072,85.3212356977457
251,DNA,117433,228.4089225345516,62.93992192449187
251,LINE,313543,231.57915501223118,85.0983708612285
251,LTR,138652,205.41387791016356,71.56071569884652
251,RC,478,279.1380753138075,44.7644903500038
251,Retroposon,1720,160.1813953488372,96.28936345376923
251,SINE,430132,177.94081816744628,85.33059235686144
252,DNA,117428,228.36162584732773,62.881163806377856
252,LINE,314377,231.57948259573698,85.1996989737209
252,LTR,138768,205.61071716822323,71.53867134770051
252,RC,474,271.1603375527426,43.90620551341781
252,Retroposon,1625,174.1716923076923,96.12774544754706
252,SINE,430065,177.59926755257925,85.22447887241792
253,DNA,117736,227.97750900319357,62.85590575210398
253,LINE,315075,231.72212330397525,85.12023727869146
253,LTR,139494,205.8246304500552,71.71736017612669
253,RC,473,270.99577167019027,42.45808756739065
253,Retroposon,1617,163.58008658008657,94.97620663139908
253,SINE,428365,177.82904999241302,85.41015252604447
254,DNA,118288,228.48647369132965,62.997599326863856
254,LINE,314431,231.3992577067783,85.037824472352
254,LTR,140538,205.6843416015597,71.51616900967645
254,RC,469,269.9914712153518,44.24057043313492
254,Retroposon,1721,161.93434049970946,97.7209190740717
254,SINE,430352,178.09600513068372,85.37937182352398
255,DNA,117332,228.28266798486345,63.0313112325755
255,LINE,314779,231.90899329370765,84.83122134544365
255,LTR,138812,205.6754675388295,71.40875481192458
255,RC,459,267.78867102396515,42.80071113700041
255,Retroposon,1617,169.34632034632034,97.51489130562999
255,SINE,430570,177.8420256868802,85.32294997086085
256,DNA,117344,228.02133044723206,62.83567233210897
256,LINE,314126,231.82086487587785,84.8998647812463
256,LTR,140123,206.28782569599565,71.9170763845984
256,RC,531,271.50282485875704,39.81857977404116
256,Retroposon,1689,160.70870337477797,94.80590212426884
256,SINE,430168,177.9775669040933,85.33093977282994
257,DNA,117423,227.79908535806445,62.81862617571198
257,LINE,313407,231.67373415399146,85.06887863959075
257,LTR,139297,205.923207247823,71.77512794680098
257,RC,426,272.5,39.78765526814931
257,Retroposon,1595,158.7115987460815,95.98494962818005
257,SINE,429210,177.67722793038374,85.24760588645613
258,DNA,117522,228.4952774799612,62.763620435414914
258,LINE,313283,231.97328294225989,84.97177383464263
258,LTR,139387,205.93890391499926,71.41958373435736
258,RC,456,273.375,40.00934307002224
258,Retroposon,1654,166.3627569528416,92.91159072770618
258,SINE,429379,177.68061549353834,85.29181727702608
259,DNA,118481,228.14329723753175,63.032445853992684
259,LINE,313974,231.87254040143452,84.95874577547463
259,LTR,139800,205.91173819742488,71.33846544406666
259,RC,507,273.38856015779095,40.72737216527705
259,Retroposon,1741,163.24641010913268,95.09536701804095
259,SINE,430456,177.5142198041147,85.36110285689966
260,DNA,117812,228.30209995586188,62.49885565519256
260,LINE,314783,231.6200874888415,85.11245387451167
260,LTR,139114,205.55765774832153,71.60898417937463
260,RC,466,271.6931330472103,44.64834265906387
260,Retroposon,1596,165.0388471177945,95.8490537116446
260,SINE,429042,177.74112790822343,85.23225398619512
261,DNA,117610,228.05012328883598,62.931659536242016
261,LINE,314580,231.6649373768199,85.1263116844514
261,LTR,138976,205.90453747409626,71.5001567154552
261,RC,506,272.0711462450593,38.4060230458193
261,Retroposon,1725,164.04811594202897,96.01140332749071
261,SINE,430157,177.72572804813126,85.43770070948096
262,DNA,118100,228.40538526672313,62.98718669846849
262,LINE,314191,231.64485615437744,85.16182535883826
262,LTR,139223,205.9591949606028,71.50954481954555
262,RC,497,271.88732394366195,43.184916374765194
262,Retroposon,1651,163.09206541490005,98.68061165666401
262,SINE,430529,177.64258156825673,85.2365592954799
263,DNA,118666,228.69634099067972,62.60496297716612
263,LINE,314081,231.94785421595066,85.03557859617617
263,LTR,138874,205.6081843973674,71.76818827530872
263,RC,521,276.084452975048,40.23291793237665
263,Retroposon,1686,165.40984578884934,96.34270518602963
263,SINE,430469,177.9765348956603,85.18595185009454
264,DNA,117731,227.93180215915945,63.016419506455975
264,LINE,314174,231.55101631579953,85.1050443593611
264,LTR,139181,205.6620731277976,71.72402698177272
264,RC,516,272.36821705426354,40.62691948380513
264,Retroposon,1606,163.7876712328767,96.86317588111001
264,SINE,429502,177.86656639549992,85.19954960329586
265,DNA,118373,228.41913274141908,63.07368016601459
265,LINE,314536,231.39269590762265,85.17559393218349
265,LTR,140078,205.2532874541327,71.54666205764416
265,RC,524,268.42557251908397,45.434419169643945
265,Retroposon,1678,163.74851013110847,97.5755074855874
265,SINE,431680,177.70958117123794,85.34591300952974
266,DNA,117872,228.15499015881633,62.967877844663974
266,LINE,315484,231.64103092391375,85.1809726839727
266,LTR,138422,205.09577234832614,71.62868349653274
266,RC,530,275.5641509433962,38.66357846540851
266,Retroposon,1645,167.93617021276594,95.7916885616429
266,SINE,430765,177.83019511798776,85.30078184112817
267,DNA,118491,228.27350600467545,62.46897326555176
267,LINE,314209,231.41202511703995,85.2086141440936
267,LTR,139187,204.946086919037,71.74917420668162
267,RC,488,278.2909836065574,40.393572983542576
267,Retroposon,1588,165.05037783375315,96.42025316426142
267,SINE,428847,177.44423768849964,85.1956857707476
268,DNA,117805,227.90798353210815,62.855373956729736
268,LINE,315052,232.06204055203585,84.89152936268988
268,LTR,139495,205.59019319688878,71.67689113701462
268,RC,475,271.05894736842106,40.016426876279176
268,Retroposon,1699,157.3884638022366,93.05400285772826
268,SINE,430685,177.60401221310238,85.39344392738059
269,DNA,117547,228.23899376419644,62.96551100107598
269,LINE,314460,231.46700057240986,85.1015117263732
269,LTR,138733,205.6185766904774,71.58634460777898
269,RC,493,270.10953346855985,43.38436368740762
269,Retroposon,1623,163.8626001232286,98.68802440683041
269,SINE,432050,177.77637541951162,85.31094342238256
270,DNA,118766,228.75863462607143,63.13322789475138
270,LINE,314397,231.66411893243256,85.11262381281102
270,LTR,139357,205.12745681953544,71.41259859346161
270,RC,463,270.524838012959,41.020446473209546
270,Retroposon,1649,171.26015767131594,97.97344163204029
270,SINE,429554,177.5520260549314,85.15998054225012
271,DNA,117926,228.21899326696402,62.86573188199951
271,LINE,313301,231.978726528163,84.85333162231399
271,LTR,139693,205.41880409182994,71.60091262021346
271,RC,506,275.4486166007905,37.604851151174856
271,Retroposon,1697,166.58868591632293,96.54823722490866
271,SINE,430514,177.97120186567685,85.43420946035266
272,DNA,118370,227.7320604882994,62.962166290315224
272,LINE,313879,231.60505800005734,84.97325762171461
272,LTR,139508,205.7070992344525,71.60974392787533
272,RC,499,275.0180360721443,38.406402837398325
272,Retroposon,1691,166.23122412773506,96.80648388978054
272,SINE,430221,177.56061419595974,85.29904937628488
273,DNA,117963,227.91781321261752,63.29549332095372
273,LINE,313721,231.9924200165115,84.81993707233937
273,LTR,138889,205.72757381794094,71.66615464977717
273,RC,498,271.87751004016064,42.25870619436647
273,Retroposon,1734,164.42560553633217,95.7581292699918
273,SINE,429575,177.62623523249724,85.26889402097812
274,DNA,117041,228.45565229278628,63.12482056174322
274,LINE,314366,231.37241622821807,85.12583725712868
274,LTR,139561,205.50266191844426,71.58389787805659
274,RC,469,277.5138592750533,44.68260872203199
274,Retroposon,1639,161.6870042708969,95.90401073935558
274,SINE,430715,177.99360133731122,85.38291734441668
275,DNA,118246,228.0056238688835,62.815066276272056
275,LINE,315175,231.85425239946062,85.01639367921806
275,LTR,139609,206.33377504315624,71.61832426328368
275,RC,472,275.0720338983051,39.88775434529644
275,Retroposon,1753,163.8819167142042,94.74311669615126
275,SINE,430833,177.594856939928,85.32211797986098
276,DNA,117648,228.07885386916905,63.05798181075108
276,LINE,314177,232.1097756996852,84.94142698632584
276,LTR,139113,205.6184756277271,71.68110580291808
276,RC,470,274.2148936170213,44.13266498417815
276,Retroposon,1650,162.7048484848485,98.21337087645672
276,SINE,430853,177.37847711400408,85.19193909052244
277,DNA,117212,227.86021909019556,62.9234734484228
277,LINE,314349,231.7350238111144,84.93157880527531
277,LTR,139254,205.55097878696483,71.86609274623198
277,RC,449,275.29398663697106,38.58069938104199
277,Retroposon,1725,168.19130434782608,96.24637126851405
277,SINE,429930,177.76818551857278,85.4440408787984
278,DNA,118575,228.04220957200084,62.93572140198183
278,LINE,313743,231.97691103865264,84.80798161151587
278,LTR,139045,205.6821820274012,71.67518230257173
278,RC,452,270.50221238938053,43.52155904031959
278,Retroposon,1675,165.77253731343285,96.66729628563107
278,SINE,430646,177.87575642174778,85.35559390042349
279,DNA,117177,228.03000588852763,62.8458807075723
279,LINE,315235,231.72737164337715,84.89780121595535
279,LTR,139600,205.14118911174785,71.69283108083708
279,RC,517,272.6537717601547,43.08825509989146
279,Retroposon,1700,166.20529411764707,95.94155497995808
279,SINE,431182,177.7207606068899,85.2520890265165
