test,null_mean_l1_divergence
T2_divergence_L1_count_matched,155.625
T2_divergence_L1_count_matched,192.595
T2_divergence_L1_count_matched,192.346
T2_divergence_L1_count_matched,179.0
T2_divergence_L1_count_matched,182.744
T2_divergence_L1_count_matched,189.643
T2_divergence_L1_count_matched,207.19
T2_divergence_L1_count_matched,202.581
T2_divergence_L1_count_matched,200.13
T2_divergence_L1_count_matched,208.704
T2_divergence_L1_count_matched,185.985
T2_divergence_L1_count_matched,176.282
T2_divergence_L1_count_matched,183.75
T2_divergence_L1_count_matched,189.044
T2_divergence_L1_count_matched,205.538
T2_divergence_L1_count_matched,209.84
T2_divergence_L1_count_matched,198.593
T2_divergence_L1_count_matched,195.814
T2_divergence_L1_count_matched,188.164
T2_divergence_L1_count_matched,221.561
T2_divergence_L1_count_matched,217.02
T2_divergence_L1_count_matched,174.214
T2_divergence_L1_count_matched,167.63
T2_divergence_L1_count_matched,189.628
T2_divergence_L1_count_matched,218.475
T2_divergence_L1_count_matched,176.644
T2_divergence_L1_count_matched,168.367
T2_divergence_L1_count_matched,187.529
T2_divergence_L1_count_matched,165.556
T2_divergence_L1_count_matched,196.822
T2_divergence_L1_count_matched,196.935
T2_divergence_L1_count_matched,210.28
T2_divergence_L1_count_matched,208.672
T2_divergence_L1_count_matched,202.241
T2_divergence_L1_count_matched,201.0
T2_divergence_L1_count_matched,209.432
T2_divergence_L1_count_matched,183.809
T2_divergence_L1_count_matched,181.588
T2_divergence_L1_count_matched,194.256
T2_divergence_L1_count_matched,191.328
T2_divergence_L1_count_matched,196.929
T2_divergence_L1_count_matched,195.381
T2_divergence_L1_count_matched,189.837
T2_divergence_L1_count_matched,186.702
T2_divergence_L1_count_matched,184.731
T2_divergence_L1_count_matched,204.683
T2_divergence_L1_count_matched,202.561
T2_divergence_L1_count_matched,171.229
T2_divergence_L1_count_matched,171.811
T2_divergence_L1_count_matched,200.81
T2_divergence_L1_count_matched,183.912
T2_divergence_L1_count_matched,122.556
T2_divergence_L1_count_matched,160.438
T2_divergence_L1_count_matched,156.581
T2_divergence_L1_count_matched,171.469
T2_divergence_L1_count_matched,176.089
T2_divergence_L1_count_matched,198.667
T2_divergence_L1_count_matched,164.796
T2_divergence_L1_count_matched,209.5
T2_divergence_L1_count_matched,187.326
T2_divergence_L1_count_matched,221.019
T2_divergence_L1_count_matched,223.978
T2_divergence_L1_count_matched,188.839
T2_divergence_L1_count_matched,207.625
T2_divergence_L1_count_matched,185.244
T2_divergence_L1_count_matched,172.116
T2_divergence_L1_count_matched,172.957
T2_divergence_L1_count_matched,186.246
T2_divergence_L1_count_matched,204.89
T2_divergence_L1_count_matched,206.591
T2_divergence_L1_count_matched,199.644
T2_divergence_L1_count_matched,170.857
T2_divergence_L1_count_matched,196.283
T2_divergence_L1_count_matched,193.329
T2_divergence_L1_count_matched,202.725
T2_divergence_L1_count_matched,189.294
T2_divergence_L1_count_matched,181.803
T2_divergence_L1_count_matched,201.78
T2_divergence_L1_count_matched,196.095
T2_divergence_L1_count_matched,178.692
T2_divergence_L1_count_matched,172.13
T2_divergence_L1_count_matched,203.622
T2_divergence_L1_count_matched,195.444
T2_divergence_L1_count_matched,195.911
T2_divergence_L1_count_matched,170.19
T2_divergence_L1_count_matched,172.446
T2_divergence_L1_count_matched,189.659
T2_divergence_L1_count_matched,168.561
T2_divergence_L1_count_matched,196.018
T2_divergence_L1_count_matched,177.091
T2_divergence_L1_count_matched,165.068
T2_divergence_L1_count_matched,172.26
T2_divergence_L1_count_matched,206.827
T2_divergence_L1_count_matched,206.837
T2_divergence_L1_count_matched,179.324
T2_divergence_L1_count_matched,226.576
T2_divergence_L1_count_matched,201.289
T2_divergence_L1_count_matched,149.792
T2_divergence_L1_count_matched,202.909
T2_divergence_L1_count_matched,196.245
T2_divergence_L1_count_matched,164.379
T2_divergence_L1_count_matched,184.933
T2_divergence_L1_count_matched,199.19
T2_divergence_L1_count_matched,190.519
T2_divergence_L1_count_matched,188.096
T2_divergence_L1_count_matched,187.772
T2_divergence_L1_count_matched,212.907
T2_divergence_L1_count_matched,195.917
T2_divergence_L1_count_matched,189.915
T2_divergence_L1_count_matched,202.043
T2_divergence_L1_count_matched,182.429
T2_divergence_L1_count_matched,192.773
T2_divergence_L1_count_matched,185.768
T2_divergence_L1_count_matched,182.522
T2_divergence_L1_count_matched,213.767
T2_divergence_L1_count_matched,175.524
T2_divergence_L1_count_matched,217.492
T2_divergence_L1_count_matched,178.761
T2_divergence_L1_count_matched,209.706
T2_divergence_L1_count_matched,210.462
T2_divergence_L1_count_matched,202.548
T2_divergence_L1_count_matched,201.35
T2_divergence_L1_count_matched,200.396
T2_divergence_L1_count_matched,196.803
T2_divergence_L1_count_matched,175.302
T2_divergence_L1_count_matched,179.434
T2_divergence_L1_count_matched,175.532
T2_divergence_L1_count_matched,183.569
T2_divergence_L1_count_matched,184.0
T2_divergence_L1_count_matched,203.15
T2_divergence_L1_count_matched,220.696
T2_divergence_L1_count_matched,160.651
T2_divergence_L1_count_matched,186.217
T2_divergence_L1_count_matched,171.85
T2_divergence_L1_count_matched,186.328
T2_divergence_L1_count_matched,169.308
T2_divergence_L1_count_matched,211.933
T2_divergence_L1_count_matched,178.915
T2_divergence_L1_count_matched,196.822
T2_divergence_L1_count_matched,198.02
T2_divergence_L1_count_matched,192.951
T2_divergence_L1_count_matched,181.235
T2_divergence_L1_count_matched,185.475
T2_divergence_L1_count_matched,201.8
T2_divergence_L1_count_matched,185.915
T2_divergence_L1_count_matched,190.794
T2_divergence_L1_count_matched,173.492
T2_divergence_L1_count_matched,173.279
T2_divergence_L1_count_matched,164.394
T2_divergence_L1_count_matched,175.209
T2_divergence_L1_count_matched,231.196
T2_divergence_L1_count_matched,209.149
T2_divergence_L1_count_matched,207.271
T2_divergence_L1_count_matched,164.071
T2_divergence_L1_count_matched,186.891
T2_divergence_L1_count_matched,189.105
T2_divergence_L1_count_matched,214.122
T2_divergence_L1_count_matched,183.878
T2_divergence_L1_count_matched,195.062
T2_divergence_L1_count_matched,195.054
T2_divergence_L1_count_matched,160.097
T2_divergence_L1_count_matched,194.952
T2_divergence_L1_count_matched,205.52
T2_divergence_L1_count_matched,178.081
T2_divergence_L1_count_matched,205.418
T2_divergence_L1_count_matched,186.163
T2_divergence_L1_count_matched,180.789
T2_divergence_L1_count_matched,213.224
T2_divergence_L1_count_matched,157.0
T2_divergence_L1_count_matched,177.452
T2_divergence_L1_count_matched,139.727
T2_divergence_L1_count_matched,144.583
T2_divergence_L1_count_matched,188.333
T2_divergence_L1_count_matched,183.333
T2_divergence_L1_count_matched,189.976
T2_divergence_L1_count_matched,213.983
T2_divergence_L1_count_matched,130.923
T2_divergence_L1_count_matched,190.792
T2_divergence_L1_count_matched,198.583
T2_divergence_L1_count_matched,233.837
T2_divergence_L1_count_matched,206.534
T2_divergence_L1_count_matched,194.333
T2_divergence_L1_count_matched,204.755
T2_divergence_L1_count_matched,218.195
T2_divergence_L1_count_matched,218.104
T2_divergence_L1_count_matched,183.3
T2_divergence_L1_count_matched,172.9
T2_divergence_L1_count_matched,207.19
T2_divergence_L1_count_matched,191.023
T2_divergence_L1_count_matched,184.578
T2_divergence_L1_count_matched,203.506
T2_divergence_L1_count_matched,177.098
T2_divergence_L1_count_matched,197.211
T2_divergence_L1_count_matched,197.913
T2_divergence_L1_count_matched,189.843
T2_divergence_L1_count_matched,214.95
T2_divergence_L1_count_matched,192.245
T2_divergence_L1_count_matched,197.13
T2_divergence_L1_count_matched,164.357
T2_divergence_L1_count_matched,185.194
T2_divergence_L1_count_matched,208.152
T2_divergence_L1_count_matched,175.756
T2_divergence_L1_count_matched,178.125
T2_divergence_L1_count_matched,218.984
T2_divergence_L1_count_matched,183.846
T2_divergence_L1_count_matched,182.683
T2_divergence_L1_count_matched,166.367
T2_divergence_L1_count_matched,154.133
T2_divergence_L1_count_matched,193.132
T2_divergence_L1_count_matched,196.523
T2_divergence_L1_count_matched,158.309
T2_divergence_L1_count_matched,187.744
T2_divergence_L1_count_matched,185.831
T2_divergence_L1_count_matched,164.815
T2_divergence_L1_count_matched,209.849
T2_divergence_L1_count_matched,159.982
T2_divergence_L1_count_matched,200.673
T2_divergence_L1_count_matched,189.228
T2_divergence_L1_count_matched,193.833
T2_divergence_L1_count_matched,205.511
T2_divergence_L1_count_matched,208.271
T2_divergence_L1_count_matched,183.289
T2_divergence_L1_count_matched,212.83
T2_divergence_L1_count_matched,180.868
T2_divergence_L1_count_matched,201.225
T2_divergence_L1_count_matched,177.349
T2_divergence_L1_count_matched,194.558
T2_divergence_L1_count_matched,144.2
T2_divergence_L1_count_matched,147.561
T2_divergence_L1_count_matched,220.067
T2_divergence_L1_count_matched,201.711
T2_divergence_L1_count_matched,190.75
T2_divergence_L1_count_matched,196.685
T2_divergence_L1_count_matched,187.574
T2_divergence_L1_count_matched,180.902
T2_divergence_L1_count_matched,187.1
T2_divergence_L1_count_matched,198.089
T2_divergence_L1_count_matched,182.095
T2_divergence_L1_count_matched,221.833
T2_divergence_L1_count_matched,198.965
T2_divergence_L1_count_matched,169.309
T2_divergence_L1_count_matched,189.186
T2_divergence_L1_count_matched,192.17
T2_divergence_L1_count_matched,205.122
T2_divergence_L1_count_matched,158.75
T2_divergence_L1_count_matched,184.837
T2_divergence_L1_count_matched,194.81
T2_divergence_L1_count_matched,183.795
T2_divergence_L1_count_matched,186.065
T2_divergence_L1_count_matched,206.284
T2_divergence_L1_count_matched,196.594
T2_divergence_L1_count_matched,206.25
T2_divergence_L1_count_matched,180.984
T2_divergence_L1_count_matched,161.929
T2_divergence_L1_count_matched,182.628
T2_divergence_L1_count_matched,206.455
T2_divergence_L1_count_matched,193.213
T2_divergence_L1_count_matched,171.327
T2_divergence_L1_count_matched,207.191
T2_divergence_L1_count_matched,201.773
T2_divergence_L1_count_matched,169.418
T2_divergence_L1_count_matched,200.489
T2_divergence_L1_count_matched,206.614
T2_divergence_L1_count_matched,160.745
T2_divergence_L1_count_matched,192.733
T2_divergence_L1_count_matched,184.889
T2_divergence_L1_count_matched,188.238
T2_divergence_L1_count_matched,187.309
T2_divergence_L1_count_matched,198.118
T2_divergence_L1_count_matched,201.304
T2_divergence_L1_count_matched,150.063
T2_divergence_L1_count_matched,194.137
T2_divergence_L1_count_matched,192.933
T2_divergence_L1_count_matched,222.393
T2_divergence_L1_count_matched,205.465
T2_divergence_L1_count_matched,170.115
T2_divergence_L1_count_matched,198.25
T2_divergence_L1_count_matched,203.163
T2_divergence_L1_count_matched,175.438
T2_divergence_L1_count_matched,195.673
T2_divergence_L1_count_matched,211.933
T2_divergence_L1_count_matched,204.696
T2_divergence_L1_count_matched,175.952
T2_divergence_L1_count_matched,209.915
T2_divergence_L1_count_matched,165.281
T2_divergence_L1_count_matched,187.736
T2_divergence_L1_count_matched,216.422
T2_divergence_L1_count_matched,178.175
T2_divergence_L1_count_matched,149.857
T2_divergence_L1_count_matched,185.848
T2_divergence_L1_count_matched,193.4
T2_divergence_L1_count_matched,186.045
T2_divergence_L1_count_matched,196.154
T2_divergence_L1_count_matched,178.0
T2_divergence_L1_count_matched,196.341
T2_divergence_L1_count_matched,209.271
T2_divergence_L1_count_matched,172.153
T2_divergence_L1_count_matched,196.85
T2_divergence_L1_count_matched,198.258
T2_divergence_L1_count_matched,175.909
T2_divergence_L1_count_matched,142.814
T2_divergence_L1_count_matched,206.886
T2_divergence_L1_count_matched,179.904
T2_divergence_L1_count_matched,156.875
T2_divergence_L1_count_matched,194.698
T2_divergence_L1_count_matched,179.851
T2_divergence_L1_count_matched,199.036
T2_divergence_L1_count_matched,184.188
T2_divergence_L1_count_matched,201.857
T2_divergence_L1_count_matched,210.045
T2_divergence_L1_count_matched,217.638
T2_divergence_L1_count_matched,148.646
T2_divergence_L1_count_matched,205.458
T2_divergence_L1_count_matched,188.345
T2_divergence_L1_count_matched,206.328
T2_divergence_L1_count_matched,176.977
T2_divergence_L1_count_matched,209.556
T2_divergence_L1_count_matched,201.705
T2_divergence_L1_count_matched,160.195
T2_divergence_L1_count_matched,166.707
T2_divergence_L1_count_matched,175.0
T2_divergence_L1_count_matched,158.636
T2_divergence_L1_count_matched,188.018
T2_divergence_L1_count_matched,199.073
T2_divergence_L1_count_matched,176.439
T2_divergence_L1_count_matched,180.109
T2_divergence_L1_count_matched,188.29
T2_divergence_L1_count_matched,189.708
T2_divergence_L1_count_matched,197.37
T2_divergence_L1_count_matched,166.94
T2_divergence_L1_count_matched,186.446
T2_divergence_L1_count_matched,167.442
T2_divergence_L1_count_matched,171.796
T2_divergence_L1_count_matched,225.262
T2_divergence_L1_count_matched,191.0
T2_divergence_L1_count_matched,154.489
T2_divergence_L1_count_matched,220.767
T2_divergence_L1_count_matched,200.392
T2_divergence_L1_count_matched,176.372
T2_divergence_L1_count_matched,207.66
T2_divergence_L1_count_matched,189.067
T2_divergence_L1_count_matched,196.881
T2_divergence_L1_count_matched,189.958
T2_divergence_L1_count_matched,173.489
T2_divergence_L1_count_matched,169.8
T2_divergence_L1_count_matched,185.016
T2_divergence_L1_count_matched,210.46
T2_divergence_L1_count_matched,168.182
T2_divergence_L1_count_matched,210.661
T2_divergence_L1_count_matched,183.847
T2_divergence_L1_count_matched,194.627
T2_divergence_L1_count_matched,206.755
T2_divergence_L1_count_matched,182.279
T2_divergence_L1_count_matched,187.048
T2_divergence_L1_count_matched,190.473
T2_divergence_L1_count_matched,161.615
T2_divergence_L1_count_matched,184.317
T2_divergence_L1_count_matched,187.196
T2_divergence_L1_count_matched,171.193
T2_divergence_L1_count_matched,171.388
T2_divergence_L1_count_matched,174.0
T2_divergence_L1_count_matched,191.818
T2_divergence_L1_count_matched,198.163
T2_divergence_L1_count_matched,216.561
T2_divergence_L1_count_matched,180.05
T2_divergence_L1_count_matched,189.945
T2_divergence_L1_count_matched,164.393
T2_divergence_L1_count_matched,210.774
T2_divergence_L1_count_matched,222.119
T2_divergence_L1_count_matched,188.853
T2_divergence_L1_count_matched,199.216
T2_divergence_L1_count_matched,207.596
T2_divergence_L1_count_matched,176.707
T2_divergence_L1_count_matched,186.419
T2_divergence_L1_count_matched,188.441
T2_divergence_L1_count_matched,189.233
T2_divergence_L1_count_matched,182.432
T2_divergence_L1_count_matched,182.913
T2_divergence_L1_count_matched,212.429
T2_divergence_L1_count_matched,159.863
T2_divergence_L1_count_matched,222.091
T2_divergence_L1_count_matched,198.892
T2_divergence_L1_count_matched,187.024
T2_divergence_L1_count_matched,211.2
T2_divergence_L1_count_matched,161.984
T2_divergence_L1_count_matched,209.975
T2_divergence_L1_count_matched,194.818
T2_divergence_L1_count_matched,178.82
T2_divergence_L1_count_matched,197.633
T2_divergence_L1_count_matched,123.625
T2_divergence_L1_count_matched,161.153
T2_divergence_L1_count_matched,180.81
T2_divergence_L1_count_matched,246.05
T2_divergence_L1_count_matched,186.92
T2_divergence_L1_count_matched,204.792
T2_divergence_L1_count_matched,220.347
T2_divergence_L1_count_matched,189.537
T2_divergence_L1_count_matched,217.087
T2_divergence_L1_count_matched,179.758
T2_divergence_L1_count_matched,168.956
T2_divergence_L1_count_matched,194.349
T2_divergence_L1_count_matched,199.969
T2_divergence_L1_count_matched,216.18
T2_divergence_L1_count_matched,201.966
T2_divergence_L1_count_matched,140.115
T2_divergence_L1_count_matched,191.773
T2_divergence_L1_count_matched,186.426
T2_divergence_L1_count_matched,189.902
T2_divergence_L1_count_matched,163.196
T2_divergence_L1_count_matched,194.554
T2_divergence_L1_count_matched,197.525
T2_divergence_L1_count_matched,184.767
T2_divergence_L1_count_matched,190.705
T2_divergence_L1_count_matched,194.82
T2_divergence_L1_count_matched,183.689
T2_divergence_L1_count_matched,173.125
T2_divergence_L1_count_matched,248.932
T2_divergence_L1_count_matched,162.346
T2_divergence_L1_count_matched,190.425
T2_divergence_L1_count_matched,163.887
T2_divergence_L1_count_matched,182.653
T2_divergence_L1_count_matched,223.942
T2_divergence_L1_count_matched,173.931
T2_divergence_L1_count_matched,201.76
T2_divergence_L1_count_matched,202.82
T2_divergence_L1_count_matched,213.945
T2_divergence_L1_count_matched,177.373
T2_divergence_L1_count_matched,147.745
T2_divergence_L1_count_matched,198.917
T2_divergence_L1_count_matched,189.267
T2_divergence_L1_count_matched,203.288
T2_divergence_L1_count_matched,168.612
T2_divergence_L1_count_matched,212.522
T2_divergence_L1_count_matched,191.706
T2_divergence_L1_count_matched,196.276
T2_divergence_L1_count_matched,210.049
T2_divergence_L1_count_matched,192.977
T2_divergence_L1_count_matched,143.278
T2_divergence_L1_count_matched,186.512
T2_divergence_L1_count_matched,197.761
T2_divergence_L1_count_matched,179.406
T2_divergence_L1_count_matched,176.537
T2_divergence_L1_count_matched,197.417
T2_divergence_L1_count_matched,189.119
T2_divergence_L1_count_matched,194.775
T2_divergence_L1_count_matched,182.135
T2_divergence_L1_count_matched,158.375
T2_divergence_L1_count_matched,181.214
T2_divergence_L1_count_matched,194.419
T2_divergence_L1_count_matched,213.326
T2_divergence_L1_count_matched,192.944
T2_divergence_L1_count_matched,188.5
T2_divergence_L1_count_matched,190.821
T2_divergence_L1_count_matched,190.109
T2_divergence_L1_count_matched,208.152
T2_divergence_L1_count_matched,173.08
T2_divergence_L1_count_matched,214.475
T2_divergence_L1_count_matched,199.816
T2_divergence_L1_count_matched,181.417
T2_divergence_L1_count_matched,185.163
T2_divergence_L1_count_matched,196.482
T2_divergence_L1_count_matched,196.094
T2_divergence_L1_count_matched,189.138
T2_divergence_L1_count_matched,197.969
T2_divergence_L1_count_matched,166.532
T2_divergence_L1_count_matched,190.535
T2_divergence_L1_count_matched,169.83
T2_divergence_L1_count_matched,212.217
T2_divergence_L1_count_matched,194.03
T2_divergence_L1_count_matched,186.804
T2_divergence_L1_count_matched,176.814
T2_divergence_L1_count_matched,177.0
T2_divergence_L1_count_matched,165.163
T2_divergence_L1_count_matched,186.479
T2_divergence_L1_count_matched,198.479
T2_divergence_L1_count_matched,185.096
T2_divergence_L1_count_matched,189.765
T2_divergence_L1_count_matched,184.169
T2_divergence_L1_count_matched,194.3
T2_divergence_L1_count_matched,196.778
T2_divergence_L1_count_matched,193.686
T2_divergence_L1_count_matched,221.408
T2_divergence_L1_count_matched,205.21
T2_divergence_L1_count_matched,193.171
T2_divergence_L1_count_matched,182.826
T2_divergence_L1_count_matched,194.196
T2_divergence_L1_count_matched,205.207
T2_divergence_L1_count_matched,189.644
T2_divergence_L1_count_matched,200.149
T2_divergence_L1_count_matched,188.875
T2_divergence_L1_count_matched,186.82
T2_divergence_L1_count_matched,201.245
T2_divergence_L1_count_matched,178.7
T2_divergence_L1_count_matched,186.324
T2_divergence_L1_count_matched,187.596
T2_divergence_L1_count_matched,225.964
T2_divergence_L1_count_matched,198.483
T2_divergence_L1_count_matched,211.28
T2_divergence_L1_count_matched,153.558
T2_divergence_L1_count_matched,165.782
T2_divergence_L1_count_matched,194.682
T2_divergence_L1_count_matched,191.493
T2_divergence_L1_count_matched,167.209
T2_divergence_L1_count_matched,201.512
T2_divergence_L1_count_matched,146.66
T2_divergence_L1_count_matched,204.744
T2_divergence_L1_count_matched,179.122
T2_divergence_L1_count_matched,198.317
T2_divergence_L1_count_matched,174.643
T2_divergence_L1_count_matched,201.725
T2_divergence_L1_count_matched,205.975
T2_divergence_L1_count_matched,188.246
T2_divergence_L1_count_matched,198.06
T2_divergence_L1_count_matched,202.793
T2_divergence_L1_count_matched,191.607
T2_divergence_L1_count_matched,162.432
T2_divergence_L1_count_matched,170.109
T2_divergence_L1_count_matched,169.738
T2_divergence_L1_count_matched,173.233
T2_divergence_L1_count_matched,187.17
T2_divergence_L1_count_matched,180.432
T2_divergence_L1_count_matched,177.297
T2_divergence_L1_count_matched,203.736
T2_divergence_L1_count_matched,210.745
T2_divergence_L1_count_matched,210.818
T2_divergence_L1_count_matched,184.886
T2_divergence_L1_count_matched,210.429
T2_divergence_L1_count_matched,181.34
T2_divergence_L1_count_matched,207.69
T2_divergence_L1_count_matched,217.333
T2_divergence_L1_count_matched,182.875
T2_divergence_L1_count_matched,201.863
T2_divergence_L1_count_matched,193.886
T2_divergence_L1_count_matched,171.425
T2_divergence_L1_count_matched,195.909
T2_divergence_L1_count_matched,201.769
T2_divergence_L1_count_matched,187.05
T2_divergence_L1_count_matched,201.061
T2_divergence_L1_count_matched,180.362
T2_divergence_L1_count_matched,194.356
T2_divergence_L1_count_matched,171.657
T2_divergence_L1_count_matched,173.633
T2_divergence_L1_count_matched,195.346
T2_divergence_L1_count_matched,188.81
T2_divergence_L1_count_matched,166.674
T2_divergence_L1_count_matched,160.017
T2_divergence_L1_count_matched,177.245
T2_divergence_L1_count_matched,172.435
T2_divergence_L1_count_matched,197.479
T2_divergence_L1_count_matched,192.841
T2_divergence_L1_count_matched,179.782
T2_divergence_L1_count_matched,190.151
T2_divergence_L1_count_matched,195.686
T2_divergence_L1_count_matched,197.292
T2_divergence_L1_count_matched,201.585
T2_divergence_L1_count_matched,184.267
T2_divergence_L1_count_matched,201.404
T2_divergence_L1_count_matched,234.167
T2_divergence_L1_count_matched,187.736
T2_divergence_L1_count_matched,196.327
T2_divergence_L1_count_matched,187.069
T2_divergence_L1_count_matched,195.048
T2_divergence_L1_count_matched,193.073
T2_divergence_L1_count_matched,194.775
T2_divergence_L1_count_matched,201.18
T2_divergence_L1_count_matched,192.036
T2_divergence_L1_count_matched,211.048
T2_divergence_L1_count_matched,192.796
T2_divergence_L1_count_matched,186.766
T2_divergence_L1_count_matched,238.071
T2_divergence_L1_count_matched,170.125
T2_divergence_L1_count_matched,203.935
T2_divergence_L1_count_matched,171.111
T2_divergence_L1_count_matched,192.71
T2_divergence_L1_count_matched,199.364
T2_divergence_L1_count_matched,205.981
T2_divergence_L1_count_matched,185.925
T2_divergence_L1_count_matched,202.132
T2_divergence_L1_count_matched,189.328
T2_divergence_L1_count_matched,196.38
T2_divergence_L1_count_matched,185.786
T2_divergence_L1_count_matched,194.943
T2_divergence_L1_count_matched,184.644
T2_divergence_L1_count_matched,184.84
T2_divergence_L1_count_matched,166.417
T2_divergence_L1_count_matched,186.407
T2_divergence_L1_count_matched,190.295
T2_divergence_L1_count_matched,189.614
T2_divergence_L1_count_matched,163.759
T2_divergence_L1_count_matched,184.692
T2_divergence_L1_count_matched,203.131
T2_divergence_L1_count_matched,186.429
T2_divergence_L1_count_matched,185.721
T2_divergence_L1_count_matched,223.227
T2_divergence_L1_count_matched,189.425
T2_divergence_L1_count_matched,168.898
T2_divergence_L1_count_matched,198.146
T2_divergence_L1_count_matched,174.661
T2_divergence_L1_count_matched,174.594
T2_divergence_L1_count_matched,185.049
T2_divergence_L1_count_matched,191.775
T2_divergence_L1_count_matched,186.642
T2_divergence_L1_count_matched,192.975
T2_divergence_L1_count_matched,204.093
T2_divergence_L1_count_matched,218.089
T2_divergence_L1_count_matched,163.898
T2_divergence_L1_count_matched,200.28
T2_divergence_L1_count_matched,214.0
T2_divergence_L1_count_matched,173.845
T2_divergence_L1_count_matched,188.171
T2_divergence_L1_count_matched,168.625
T2_divergence_L1_count_matched,198.316
T2_divergence_L1_count_matched,187.392
T2_divergence_L1_count_matched,186.483
T2_divergence_L1_count_matched,174.286
T2_divergence_L1_count_matched,178.159
T2_divergence_L1_count_matched,133.204
T2_divergence_L1_count_matched,200.205
T2_divergence_L1_count_matched,171.4
T2_divergence_L1_count_matched,164.979
T2_divergence_L1_count_matched,162.778
T2_divergence_L1_count_matched,191.78
T2_divergence_L1_count_matched,197.227
T2_divergence_L1_count_matched,211.432
T2_divergence_L1_count_matched,183.217
T2_divergence_L1_count_matched,163.706
T2_divergence_L1_count_matched,199.125
T2_divergence_L1_count_matched,191.205
T2_divergence_L1_count_matched,190.908
T2_divergence_L1_count_matched,187.5
T2_divergence_L1_count_matched,195.977
T2_divergence_L1_count_matched,198.675
T2_divergence_L1_count_matched,174.836
T2_divergence_L1_count_matched,167.025
T2_divergence_L1_count_matched,191.132
T2_divergence_L1_count_matched,206.651
T2_divergence_L1_count_matched,209.116
T2_divergence_L1_count_matched,170.75
T2_divergence_L1_count_matched,194.345
T2_divergence_L1_count_matched,186.019
T2_divergence_L1_count_matched,186.019
T2_divergence_L1_count_matched,171.22
T2_divergence_L1_count_matched,206.321
T2_divergence_L1_count_matched,182.366
T2_divergence_L1_count_matched,185.122
T2_divergence_L1_count_matched,186.523
T2_divergence_L1_count_matched,213.58
T2_divergence_L1_count_matched,185.389
T2_divergence_L1_count_matched,203.694
T2_divergence_L1_count_matched,210.492
T2_divergence_L1_count_matched,163.111
T2_divergence_L1_count_matched,186.661
T2_divergence_L1_count_matched,184.02
T2_divergence_L1_count_matched,236.476
T2_divergence_L1_count_matched,179.949
T2_divergence_L1_count_matched,179.532
T2_divergence_L1_count_matched,192.205
T2_divergence_L1_count_matched,194.852
T2_divergence_L1_count_matched,167.698
T2_divergence_L1_count_matched,193.146
T2_divergence_L1_count_matched,197.109
T2_divergence_L1_count_matched,194.571
T2_divergence_L1_count_matched,181.75
T2_divergence_L1_count_matched,187.554
T2_divergence_L1_count_matched,186.532
T2_divergence_L1_count_matched,175.306
T2_divergence_L1_count_matched,195.981
T2_divergence_L1_count_matched,187.413
T2_divergence_L1_count_matched,194.357
T2_divergence_L1_count_matched,209.192
T2_divergence_L1_count_matched,181.021
T2_divergence_L1_count_matched,198.128
T2_divergence_L1_count_matched,179.574
T2_divergence_L1_count_matched,211.214
T2_divergence_L1_count_matched,193.373
T2_divergence_L1_count_matched,215.643
T2_divergence_L1_count_matched,197.732
T2_divergence_L1_count_matched,181.767
T2_divergence_L1_count_matched,196.081
T2_divergence_L1_count_matched,209.778
T2_divergence_L1_count_matched,199.091
T2_divergence_L1_count_matched,177.227
T2_divergence_L1_count_matched,178.195
T2_divergence_L1_count_matched,191.731
T2_divergence_L1_count_matched,159.597
T2_divergence_L1_count_matched,171.149
T2_divergence_L1_count_matched,192.929
T2_divergence_L1_count_matched,195.667
T2_divergence_L1_count_matched,177.723
T2_divergence_L1_count_matched,203.574
T2_divergence_L1_count_matched,186.426
T2_divergence_L1_count_matched,178.15
T2_divergence_L1_count_matched,181.8
T2_divergence_L1_count_matched,174.851
T2_divergence_L1_count_matched,206.636
T2_divergence_L1_count_matched,184.613
T2_divergence_L1_count_matched,166.717
T2_divergence_L1_count_matched,207.35
T2_divergence_L1_count_matched,180.065
T2_divergence_L1_count_matched,192.629
T2_divergence_L1_count_matched,183.618
T2_divergence_L1_count_matched,198.027
T2_divergence_L1_count_matched,140.239
T2_divergence_L1_count_matched,202.762
T2_divergence_L1_count_matched,212.477
T2_divergence_L1_count_matched,201.975
T2_divergence_L1_count_matched,196.885
T2_divergence_L1_count_matched,191.333
T2_divergence_L1_count_matched,204.283
T2_divergence_L1_count_matched,203.164
T2_divergence_L1_count_matched,222.981
T2_divergence_L1_count_matched,177.308
T2_divergence_L1_count_matched,165.279
T2_divergence_L1_count_matched,183.556
T2_divergence_L1_count_matched,209.857
T2_divergence_L1_count_matched,182.571
T2_divergence_L1_count_matched,200.644
T2_divergence_L1_count_matched,172.857
T2_divergence_L1_count_matched,182.729
T2_divergence_L1_count_matched,182.889
T2_divergence_L1_count_matched,151.39
T2_divergence_L1_count_matched,207.857
T2_divergence_L1_count_matched,175.851
T2_divergence_L1_count_matched,189.047
T2_divergence_L1_count_matched,195.614
T2_divergence_L1_count_matched,207.81
T2_divergence_L1_count_matched,164.561
T2_divergence_L1_count_matched,181.983
T2_divergence_L1_count_matched,178.609
T2_divergence_L1_count_matched,189.261
T2_divergence_L1_count_matched,184.157
T2_divergence_L1_count_matched,193.241
T2_divergence_L1_count_matched,175.525
T2_divergence_L1_count_matched,167.259
T2_divergence_L1_count_matched,174.171
T2_divergence_L1_count_matched,164.426
