seed,class_name,n,mean_divergence,sd_divergence
189,LINE,127752,227.40158275408604,84.88316179860875
189,LTR,40408,206.07406949118987,72.09533248206974
189,RC,138,269.2608695652174,43.510502538213856
189,Retroposon,553,158.7631103074141,96.2272209953542
189,SINE,112502,177.89141526372865,85.3940691791628
190,DNA,32450,227.09192604006162,62.65154712374749
190,LINE,127237,227.76366151355344,84.9079518121558
190,LTR,40258,205.1059416761886,72.25649948543311
190,RC,126,268.75396825396825,42.57294142287819
190,Retroposon,546,158.95970695970695,94.27810463640824
190,SINE,111963,177.54992274233453,85.03381341284931
191,DNA,32369,226.72010256727114,62.12970135793662
191,LINE,127459,227.94945041150487,84.82696230002495
191,LTR,40002,204.68186590670467,72.1939916960987
191,RC,116,276.0344827586207,40.02346963075772
191,Retroposon,483,161.51552795031057,98.4378042810677
191,SINE,112074,178.55325945357532,85.54562601475364
192,DNA,32181,227.61051552158105,63.502535056934576
192,LINE,127493,228.57578063109347,84.64522588463619
192,LTR,40019,205.701566755791,72.61912034987704
192,RC,143,264.6083916083916,48.0802119663356
192,Retroposon,524,159.8969465648855,94.5120497499046
192,SINE,112712,177.57585705160054,85.32882517467756
193,DNA,32943,227.7237956470267,62.8627727007142
193,LINE,126677,228.04490949422546,85.06114527020806
193,LTR,40283,204.50212248342973,71.92708987190981
193,RC,127,266.9212598425197,50.777359685991094
193,Retroposon,526,162.59315589353614,99.37044162117377
193,SINE,112601,177.52159394676778,85.329974417558
194,DNA,32439,227.2861370572459,63.107249882203654
194,LINE,127625,227.66751028403527,84.92567900815526
194,LTR,40624,204.54723808586058,72.20047035994811
194,RC,139,269.31654676258995,44.973539138114596
194,Retroposon,500,161.602,95.23186229408726
194,SINE,113069,177.45850763692965,85.12811800232615
195,DNA,32958,227.5757327507737,63.35066126629473
195,LINE,126958,227.89787961373054,84.7718057743717
195,LTR,39730,205.29302793858545,71.92934079478196
195,RC,138,269.94202898550725,38.012920785015396
195,Retroposon,515,156.99223300970874,95.53168506990347
195,SINE,112432,177.8994414401594,85.48209293352919
196,DNA,32989,227.69896025948043,62.50877955234217
196,LINE,125819,227.48910736852145,84.8575319005572
196,LTR,39928,205.290122219996,72.16921013430608
196,RC,98,274.3469387755102,36.30542266822823
196,Retroposon,509,165.49312377210217,94.1689868603925
196,SINE,112839,178.03364085112418,85.2008957696461
197,DNA,32874,227.40889456713512,62.83467203859169
197,LINE,126619,228.15077516012605,85.1713013994288
197,LTR,40356,205.19816136386163,72.23286533677013
197,RC,132,278.57575757575756,42.84346440949772
197,Retroposon,522,159.1647509578544,99.09767068932089
197,SINE,112810,176.67617232514849,85.070117512774
198,DNA,32513,228.30873804324423,63.17199958297368
198,LINE,126934,227.86888461720264,84.92039014130154
198,LTR,40167,204.3683122961635,72.22714555056649
198,RC,144,268.96527777777777,47.251309975145496
198,Retroposon,552,160.2554347826087,95.93274916193889
198,SINE,112624,177.77706350333855,85.34547200960299
199,DNA,32592,227.17252700049093,62.94055014261017
199,LINE,126180,228.20288476779206,84.99250207715636
199,LTR,40362,206.2006590357267,72.38359321170297
199,RC,137,269.13138686131384,38.898110872682196
199,Retroposon,523,158.04206500956022,98.50175018167124
199,SINE,113038,178.70735504874466,85.88134015603974
200,DNA,32902,227.33274572974287,62.54432483313914
200,LINE,127265,227.75455152634268,84.79064902448214
200,LTR,40023,205.7008719986008,72.00744200955165
200,RC,142,276.78169014084506,49.377122517714
200,Retroposon,488,158.11065573770492,92.93828404136595
200,SINE,112682,177.85155570543654,85.22816535298111
201,DNA,32457,227.88510952953138,62.711618036856265
201,LINE,126557,227.7567262182258,84.82119532835296
201,LTR,40351,204.9233228420609,71.67604306935394
201,RC,131,271.7022900763359,37.7912495741259
201,Retroposon,527,156.16888045540796,93.76315563244759
201,SINE,112791,177.34235887615148,85.01493437135974
202,DNA,32218,228.04950648705693,63.06032681754925
202,LINE,126971,227.73588457206765,84.89025969272367
202,LTR,40323,204.8341641246931,71.94178112147202
202,RC,124,273.5725806451613,38.185703579434005
202,Retroposon,520,169.35961538461538,100.91330772883796
202,SINE,112462,177.309766854582,85.3064218348641
203,DNA,32122,227.85362057157087,62.70139526900214
203,LINE,126911,227.54499609962886,85.06455607379664
203,LTR,39544,205.64227189965607,72.46086193035924
203,RC,116,268.9655172413793,33.31224560865091
203,Retroposon,526,161.16730038022814,94.08938470818738
203,SINE,112824,177.84672587392754,85.42403701349018
204,DNA,32677,227.65253848272485,62.49492605335022
204,LINE,126790,227.83047558955752,84.77348886256294
204,LTR,40144,204.53522319649264,72.26593898570098
204,RC,143,274.3636363636364,36.442222774727576
204,Retroposon,463,168.06047516198703,99.34818135009415
204,SINE,112143,177.82070213923294,85.05764678552185
205,DNA,32367,226.84935273581115,62.93145879698248
205,LINE,126800,228.1516167192429,84.6149040578026
205,LTR,39921,204.666466270885,71.75226941769112
205,RC,116,267.0689655172414,43.17560856307545
205,Retroposon,458,169.9890829694323,98.28193276877516
205,SINE,112574,177.63238403183684,85.4214544759908
206,DNA,33219,227.3111472350161,62.58993372573878
206,LINE,126336,227.83725145643365,84.90412221831059
206,LTR,39818,205.45512079963837,72.4977275214714
206,RC,115,270.3565217391304,46.52707324153799
206,Retroposon,528,162.0473484848485,96.9266730837837
206,SINE,112323,177.63504357967648,85.09447527083913
207,DNA,32338,227.27382645803698,62.3634316614636
207,LINE,127718,227.8711536353529,84.91453011419854
207,LTR,39922,205.77348329242022,72.42188085411
207,RC,151,275.25165562913907,39.11101850862581
207,Retroposon,545,153.79266055045872,96.10362880280984
207,SINE,112434,177.70499137271645,85.27189858539556
208,DNA,32712,227.67580704328688,62.90367289173326
208,LINE,126690,227.86829268292684,85.13342623844403
208,LTR,39840,204.57527610441767,72.13680357413715
208,RC,130,272.15384615384613,44.87511929077122
208,Retroposon,565,159.1504424778761,93.90249332161848
208,SINE,112239,178.26511283956557,85.33588261083032
209,DNA,32643,227.12354869344117,62.493940944085864
209,LINE,126767,227.46907318150622,84.95745107169749
209,LTR,40346,205.4124324592277,72.22014055529222
209,RC,135,268.6222222222222,49.18895790974753
209,Retroposon,515,162.4388349514563,95.44236122964092
209,SINE,111870,178.3030481809243,85.1927708581824
210,DNA,32717,227.71302381025154,62.45241990736956
210,LINE,126768,227.97654770920107,84.90426510615417
210,LTR,39584,204.36236863379142,72.3666277663703
210,RC,118,277.64406779661016,40.53383717752844
210,Retroposon,496,167.3790322580645,95.07612338422909
210,SINE,111896,177.7488024594266,85.09557326622512
211,DNA,33112,227.97759120560522,62.6762755451204
211,LINE,127621,227.31450153187956,85.13410597938442
211,LTR,40027,204.65395857795988,72.54226625038318
211,RC,141,279.1914893617021,42.386254110243264
211,Retroposon,487,159.77618069815196,94.41433655987458
211,SINE,111888,177.71212283712285,85.34893666524474
212,DNA,32635,227.3703998774322,62.55561805526939
212,LINE,128320,227.32763403990026,84.81611406191826
212,LTR,39767,205.01566625594086,72.9320291580264
212,RC,132,274.34090909090907,46.88942982673797
212,Retroposon,562,171.05338078291814,98.08677252354836
212,SINE,112555,177.92176269379414,85.39807738159269
213,DNA,32557,228.10225143594312,62.97180566945844
213,LINE,127338,227.596012188035,84.91869646217297
213,LTR,39656,205.05547710308653,72.37131978160227
213,RC,136,269.8897058823529,44.994390629819506
213,Retroposon,507,166.42209072978304,96.71782981799078
213,SINE,112475,177.8697932873972,85.37693243689043
214,DNA,32045,227.9080355749727,62.20335636829184
214,LINE,126424,228.1334319433019,85.02330363002723
214,LTR,39908,205.13019945875513,72.08900911464319
214,RC,155,271.1161290322581,42.72023843697953
214,Retroposon,499,169.6012024048096,94.49279896727822
214,SINE,112828,177.78149041018187,85.21388814591027
215,DNA,32750,227.9593893129771,62.613073772660684
215,LINE,126955,228.57755897759048,84.90070870161988
215,LTR,39788,205.30773097416306,72.10391367809106
215,RC,132,271.2878787878788,40.49514192767922
215,Retroposon,550,155.47272727272727,94.1232566267048
215,SINE,112487,177.5923884537769,85.28360271786507
216,DNA,32635,227.2709667534855,62.649317107189674
216,LINE,127239,227.49388945213337,84.9628458512035
216,LTR,40203,204.6042086411462,71.97818450437865
216,RC,117,268.94871794871796,42.73189048203122
216,Retroposon,500,152.666,94.53861879676475
216,SINE,112318,177.07836678003525,85.06322831228741
217,DNA,32529,227.73820283439392,62.01103644817225
217,LINE,125908,227.44112367760587,84.80379940172526
217,LTR,40125,205.65021806853582,72.40053524020186
217,RC,138,263.2391304347826,43.295840136864186
217,Retroposon,516,167.3546511627907,97.45295126841887
217,SINE,113476,177.43278754979028,85.28117213751494
218,DNA,32560,227.68323095823095,63.148685948173586
218,LINE,127049,227.7965981629135,84.67226393144284
218,LTR,39909,205.17179082412488,72.2399608750773
218,RC,118,276.8813559322034,39.0471617257825
218,Retroposon,535,164.00747663551402,96.56566184158662
218,SINE,112772,178.147297201433,85.65926368399437
219,DNA,32855,228.38280322629737,62.700812499592466
219,LINE,126660,227.80259750513184,84.82088340921568
219,LTR,40206,204.81801223697954,72.3557214750365
219,RC,127,278.26771653543307,42.941536674310385
219,Retroposon,549,173.12386156648452,96.70601778105687
219,SINE,112011,177.7177777182598,85.42167605573205
220,DNA,32589,227.78771978274878,62.68674269836434
220,LINE,127369,228.08876571222197,84.62391264877508
220,LTR,39997,205.67935095132134,72.35204646930099
220,RC,139,280.62589928057554,36.37183537249607
220,Retroposon,465,166.81290322580645,95.89780315894137
220,SINE,112765,177.07267325854653,85.10072630758633
221,DNA,33052,227.8450320706765,62.60691357931399
221,LINE,126775,227.89352001577598,84.73563503984577
221,LTR,40365,204.82737520128825,72.50993758063471
221,RC,142,268.1267605633803,45.822969078180144
221,Retroposon,519,174.04046242774567,95.95083590046575
221,SINE,113008,177.39915758176411,85.30210494487223
222,DNA,32432,227.7065244203256,62.52499270874554
222,LINE,126546,228.05766282616597,84.87867008403397
222,LTR,39595,203.9942669528981,72.46176651852815
222,RC,159,271.9559748427673,40.048923840463445
222,Retroposon,520,173.2673076923077,97.66740898256114
222,SINE,112298,177.73261322552494,84.99219562537108
223,DNA,32615,227.0879656599724,62.740035736444874
223,LINE,125817,228.01531589530828,84.901692633335
223,LTR,40032,205.08433253397283,71.99149784332003
223,RC,121,266.7107438016529,42.200121032400354
223,Retroposon,501,157.84031936127744,94.85702262676483
223,SINE,112716,177.91823698498882,85.35304302640199
224,DNA,32290,228.62468256426138,63.21778157559484
224,LINE,126831,227.74116738021462,84.69493720593918
224,LTR,39974,205.32020813528794,72.25297470295901
224,RC,126,274.6984126984127,40.324727504028154
224,Retroposon,482,162.68049792531122,96.30635760911449
224,SINE,111950,177.93172845020098,85.32031992156931
225,DNA,32380,227.90037059913527,62.24674163033239
225,LINE,126069,228.51106933504667,84.64819881501532
225,LTR,40071,204.92822739637145,72.6699491115854
225,RC,163,274.80981595092027,40.19439758098933
225,Retroposon,532,166.8421052631579,97.78354506660837
225,SINE,112347,178.2067611952255,85.42782898021672
226,DNA,32186,227.78798235257565,62.735223225327005
226,LINE,125795,228.0449461425335,84.55314111750573
226,LTR,40117,205.20375401949298,72.25103592478048
226,RC,148,278.4864864864865,38.51368421014804
226,Retroposon,473,161.08879492600423,94.52449452243137
226,SINE,112695,177.317565109366,85.08465829382224
227,DNA,32590,227.65906719852717,63.137213019443784
227,LINE,126199,227.58381603657716,84.95358321977572
227,LTR,39632,205.01031994348003,72.46975876936953
227,RC,118,276.7542372881356,39.95759117132664
227,Retroposon,508,166.77165354330708,95.69945070777435
227,SINE,112598,177.68211691149043,85.4053249548091
228,DNA,32260,227.47200867947925,62.592320339839084
228,LINE,126915,227.6906354646811,84.82731112909815
228,LTR,40089,204.56658933872134,71.89396435756571
228,RC,133,265.61654135338347,41.45542434454912
228,Retroposon,488,175.4487704918033,96.92107148009129
228,SINE,112009,177.8030515405012,85.24760600576668
229,DNA,32163,227.8307993657308,62.96194375702212
229,LINE,127370,227.95103242521787,84.61981876855438
229,LTR,40080,204.85229540918164,72.25431936145952
229,RC,132,267.75,42.64411839085589
229,Retroposon,468,167.47649572649573,98.22452412639534
229,SINE,113433,176.86376098666173,85.18219245550917
230,DNA,32330,227.78357562635324,62.211535774158875
230,LINE,126365,227.86573813951648,84.87543928597869
230,LTR,40060,204.7413130304543,72.37923511035899
230,RC,137,280.17518248175185,34.62476600046762
230,Retroposon,465,161.05376344086022,96.17058830915504
230,SINE,111732,177.7902749436151,85.45178467813672
231,DNA,32169,227.65671920171593,62.60041903907049
231,LINE,126989,227.1330036459851,85.11834170528212
231,LTR,40020,205.25344827586207,72.03746912804657
231,RC,109,270.0183486238532,47.12485498021171
231,Retroposon,560,152.02678571428572,94.24933306143609
231,SINE,112834,177.4948774305617,85.27140422620086
232,DNA,32467,226.84849231527397,62.928813238298936
232,LINE,126802,227.40027759814515,84.62626513090215
232,LTR,40374,204.01832862733443,72.46038617883502
232,RC,131,272.5648854961832,44.535104814794714
232,Retroposon,497,156.19517102615694,96.50635729740196
232,SINE,113409,177.4071987232054,85.3004296523908
233,DNA,32760,227.45225885225886,63.43318457364407
233,LINE,127083,227.97652715154663,85.02286423948382
233,LTR,39928,204.84897816068923,72.02665231020495
233,RC,125,281.104,35.455397106787565
233,Retroposon,466,160.9978540772532,94.37418672422314
233,SINE,112633,177.93667042518624,85.42365218256069
234,DNA,33018,227.5534859773457,62.633096526810796
234,LINE,127301,227.6223046166173,85.1796788335046
234,LTR,39952,204.63401081297556,72.44720926584526
234,RC,135,268.05185185185184,47.09223707647515
234,Retroposon,563,160.76909413854352,98.97962528051632
234,SINE,112660,178.55376353630393,85.3499632107737
235,DNA,32713,227.95206798520465,62.614680857413155
235,LINE,126706,227.59859832999226,84.6917162899131
235,LTR,40198,204.2704860938355,72.28698657709407
235,RC,157,270.61783439490443,43.339797252449195
235,Retroposon,490,178.8530612244898,96.11469997796068
235,SINE,112202,177.4232366624481,85.36992802158933
236,DNA,32263,227.58999473080618,63.08612847084246
236,LINE,126956,227.48591638047827,84.81566814616754
236,LTR,40465,204.99807240825405,72.19518791976714
236,RC,159,281.30817610062894,40.58967084976496
236,Retroposon,490,167.25510204081633,95.8003995586753
236,SINE,112233,176.75659565368474,84.99936317537684
237,DNA,32526,227.14428457234212,62.351892242554115
237,LINE,126551,227.42140322873783,85.27387038246759
237,LTR,40229,206.1716174898705,71.92766665530566
237,RC,152,277.5855263157895,37.72972513726436
237,Retroposon,578,170.681660899654,97.26364685388646
237,SINE,112056,177.57213357606912,85.13650731698525
238,DNA,32525,227.75754035357417,63.05159264257246
238,LINE,127727,227.96180917112278,84.76529734698458
238,LTR,39794,205.3074584108157,72.03654272744093
238,RC,149,277.8993288590604,34.69788012913195
238,Retroposon,493,167.3732251521298,94.46436299155152
238,SINE,111734,177.40023627543988,84.99638869081807
239,DNA,32705,227.84662895581715,63.23973762553907
239,LINE,125862,228.53355262112473,84.58183422407015
239,LTR,39927,204.99844716607808,72.17245092117527
239,RC,133,268.4736842105263,39.27933106396554
239,Retroposon,458,166.75545851528383,99.69648931191931
239,SINE,112975,177.5230449214428,85.02115065608749
240,DNA,32633,227.35795054086356,62.56603162299114
240,LINE,126422,228.20681526949423,84.76295688608047
240,LTR,40286,205.17457677605123,72.47383126397476
240,RC,121,266.2396694214876,45.55951965611223
240,Retroposon,472,171.5699152542373,95.28187100579889
240,SINE,112673,177.4623467911567,85.24850951619469
241,DNA,32849,227.40351304453714,62.69349394407368
241,LINE,126600,227.33751184834122,85.03449896754954
241,LTR,40195,204.1023012812539,72.10161405975549
241,RC,115,270.25217391304346,39.13562670870108
241,Retroposon,472,166.84322033898306,96.92341899123994
241,SINE,112624,177.62516870294075,85.09733817136322
242,DNA,32730,227.44036052551175,62.80861236211511
242,LINE,126310,228.1496001900087,84.58709620216464
242,LTR,40139,205.4208375893769,71.54269208269444
242,RC,140,268.4,41.710019351298726
242,Retroposon,531,159.78719397363466,97.82469189565724
242,SINE,112375,177.6970233592881,85.23025973867388
243,DNA,32612,227.6948669201521,62.890002032094
243,LINE,126753,227.68676875498016,84.9806375744086
243,LTR,39899,204.47467355071555,72.53422601882198
243,RC,110,264.92727272727274,37.819597875586595
243,Retroposon,566,155.98056537102474,96.13788303867204
243,SINE,112103,177.68386216247558,85.26646311462139
244,DNA,32340,227.9461657390229,62.56549154327559
244,LINE,128031,227.70506361740516,84.81933327340951
244,LTR,40362,204.696075516575,72.4278950346326
244,RC,120,271.025,35.623134454078205
244,Retroposon,479,166.06471816283926,98.59100258483312
244,SINE,112144,177.7946568697389,85.63118708248545
245,DNA,32880,226.99607664233577,62.790612552779336
245,LINE,126485,228.03092856860496,84.68112316057837
245,LTR,39699,205.58606010226958,72.39514014715618
245,RC,151,272.7748344370861,39.02014629682427
245,Retroposon,529,169.0170132325142,95.88555369862789
245,SINE,112070,177.47181226019453,85.20133182271567
246,DNA,32621,228.47423438889058,62.40511109472801
246,LINE,127430,228.1022679117947,84.79300725099503
246,LTR,39986,205.00372630420648,72.25158173349261
246,RC,111,267.77477477477476,44.36675256379918
246,Retroposon,506,176.66205533596838,93.33846788902449
246,SINE,111946,177.82709520661749,85.61066028273507
247,DNA,32433,227.1065889680264,62.51641822325684
247,LINE,126737,227.91038923124265,85.16628599020213
247,LTR,39924,204.9126590521992,72.7424910493213
247,RC,137,271.94160583941607,40.564046218251725
247,Retroposon,510,167.42156862745097,97.75522013788355
247,SINE,112924,177.58153271226666,85.10696451329382
248,DNA,32501,227.01175348450818,62.7152878682301
248,LINE,126738,227.6496157427133,85.10304230302668
248,LTR,39938,205.01670088637388,71.7995942063144
248,RC,110,277.3363636363636,35.22841757670472
248,Retroposon,502,168.14741035856574,97.3766979213951
248,SINE,113096,177.78932941925444,85.54718770898539
249,DNA,32393,227.69974994597598,62.908875518165964
249,LINE,126855,227.04572937605928,84.90960796960451
249,LTR,40246,204.8530537196243,72.75722233271948
249,RC,147,273.6054421768707,39.238249737871264
249,Retroposon,483,164.57349896480332,94.89765807898138
249,SINE,112492,177.3671461081677,85.21958984628594
250,DNA,32700,228.16051987767585,62.607973139586285
250,LINE,126596,227.7730576005561,84.6011337242376
250,LTR,40225,205.3222374145432,72.00584486300139
250,RC,141,275.78014184397165,41.62635079887431
250,Retroposon,525,153.82666666666665,93.73853429992604
250,SINE,111948,177.0924536391896,85.1312179377239
251,DNA,32350,227.56126738794435,62.85835701738801
251,LINE,126881,227.81116952104728,84.9339227920864
251,LTR,40062,204.8818081972942,72.34705995108459
251,RC,133,268.8796992481203,47.112732757498506
251,Retroposon,517,159.11025145067697,99.88055454077123
251,SINE,112587,177.22069155408707,85.21168140111874
252,DNA,32305,228.2304596811639,62.75902257808533
252,LINE,126994,228.07908247633748,84.87410205960562
252,LTR,39836,205.52000702881816,71.88283703099378
252,RC,133,275.7894736842105,44.18196356245691
252,Retroposon,478,174.6171548117155,97.01956990322189
252,SINE,113137,177.07806464728603,85.31172719673611
253,DNA,32642,227.55808467618405,62.698675919974136
253,LINE,126820,227.87921463491563,85.07984282252588
253,LTR,40330,205.08926357550212,72.26301360593165
253,RC,134,272.5074626865672,45.63134989852963
253,Retroposon,517,163.32882011605415,94.46205321832163
253,SINE,111563,178.02677410969588,85.60436110110656
254,DNA,32789,227.705968465034,62.938713497443445
254,LINE,127047,227.34859540170174,84.91085414737645
254,LTR,40541,204.65166128117215,72.00356707557505
254,RC,128,264.3359375,50.425730867247665
254,Retroposon,536,159.24253731343285,99.18280339395751
254,SINE,112847,177.6873643074251,85.03160137794265
255,DNA,32323,227.61429941527706,63.08967508553195
255,LINE,127730,227.6944022547561,84.56621987357806
255,LTR,40037,204.77885455953242,72.09576364292593
255,RC,144,263.9236111111111,46.870696818942314
255,Retroposon,484,173.58264462809916,98.28325667053505
255,SINE,112463,177.6888665605577,85.35049683121767
256,DNA,32055,227.68978318515053,62.79754447985871
256,LINE,126950,228.22177235131943,84.42651979533234
256,LTR,40074,205.6097220142736,72.7873670345885
256,RC,128,264.0,42.48492379656577
256,Retroposon,540,160.47222222222223,96.10825862819078
256,SINE,112583,177.9629695424709,85.30471209732393
257,DNA,32254,227.16180938798288,62.5543391279473
257,LINE,126725,227.5036496350365,85.03389706537406
257,LTR,40219,205.15226634177876,72.09810944702797
257,RC,117,273.3076923076923,35.637409888534904
257,Retroposon,498,152.56827309236948,96.61616370871323
257,SINE,112471,177.5573614531746,85.1628443903905
258,DNA,32209,227.84172125803346,62.138501470927196
258,LINE,126244,228.374552453978,84.66836816534928
258,LTR,40567,205.22264402100228,71.87208357935555
258,RC,116,267.48275862068965,41.80692129602563
258,Retroposon,523,167.6864244741874,93.50220673681169
258,SINE,112880,177.90762756909993,85.54560248677397
259,DNA,33154,227.2197019967425,62.676882641229696
259,LINE,126255,227.73067205259198,84.8990924157258
259,LTR,40391,204.99279542472334,72.19916200633007
259,RC,126,266.42063492063494,41.235358762781345
259,Retroposon,518,154.7972972972973,93.9620776644889
259,SINE,112490,177.17638012267759,85.43130805381693
260,DNA,32532,227.86499446698636,62.22403060312237
260,LINE,126500,227.51637944664031,84.98547809275676
260,LTR,40418,204.58597654510368,72.52793492331305
260,RC,131,274.80152671755724,42.45544046585843
260,Retroposon,526,159.2148288973384,91.48446983596966
260,SINE,112458,177.34491098899144,84.96909445816725
261,DNA,32359,227.3257208195556,62.929737697894886
261,LINE,126890,227.58334778154307,84.86260371965093
261,LTR,40022,204.58547798710708,71.72712038069139
261,RC,146,268.4657534246575,46.650722642446695
261,Retroposon,521,162.9654510556622,96.44348715802234
261,SINE,112417,177.92590088687655,85.35707767064666
262,DNA,32445,227.56997996609647,62.945364563512555
262,LINE,126978,227.8722062089496,85.04713559342758
262,LTR,39676,205.62085391672548,71.90945411645451
262,RC,125,273.056,39.15513841119707
262,Retroposon,528,158.5151515151515,98.11223743278894
262,SINE,112611,177.38074433225884,85.23289034143042
263,DNA,32803,228.76017437429505,62.29860501884391
263,LINE,127051,227.9614328104462,84.78721121578641
263,LTR,40222,205.0592959077122,72.66792762776977
263,RC,145,270.58620689655174,45.3970356326606
263,Retroposon,503,165.68389662027832,93.48837904800314
263,SINE,111792,177.56143552311437,84.97706398287099
264,DNA,32616,227.44570149619818,62.96837300921938
264,LINE,127396,227.78246569751013,84.73735700097961
264,LTR,40031,205.47770477879644,72.19996744411458
264,RC,119,270.02521008403363,34.07072776595891
264,Retroposon,469,160.92110874200426,97.86052562463455
264,SINE,112443,177.93255249326324,85.08713265960986
265,DNA,32491,227.8370933489274,63.08541234727971
265,LINE,127540,227.69956092206365,85.0426163023245
265,LTR,40180,205.0523643603783,71.98552717790417
265,RC,137,266.5109489051095,44.57424165151448
265,Retroposon,469,161.34968017057568,96.1595672409456
265,SINE,112798,177.60419510984238,85.34008929008907
266,DNA,32300,227.66489164086687,62.766901017800386
266,LINE,127102,227.78103413006878,84.912719970288
266,LTR,39545,204.35718801365533,72.263133360117
266,RC,156,273.3333333333333,36.2612198964137
266,Retroposon,494,166.95141700404858,96.04815798253631
266,SINE,112710,177.5671546446633,85.33159946230509
267,DNA,33448,227.5211970820378,62.31938671580045
267,LINE,126305,227.60545504928547,84.97833774790946
267,LTR,40130,204.68320458509842,72.38789791300341
267,RC,128,278.875,40.14213029972375
267,Retroposon,488,158.6762295081967,96.58336291691634
267,SINE,111757,177.594325187684,85.19674346137765
268,DNA,32575,226.80402148887183,62.70563980975252
268,LINE,127436,228.2270159138705,84.76599132698337
268,LTR,40328,204.9109055742908,72.17624647720191
268,RC,147,269.15646258503403,38.99480179560517
268,Retroposon,536,160.22014925373134,91.40362780599644
268,SINE,112236,177.57487793577818,85.32389686956184
269,DNA,32495,228.0657331897215,63.013789768567996
269,LINE,126893,227.37386617071076,84.7973065803941
269,LTR,40089,205.08196762204096,72.03879844908178
269,RC,148,275.0878378378378,40.85371547727364
269,Retroposon,479,168.76200417536535,98.46709091185231
269,SINE,112971,177.39795168671606,85.16592197699963
270,DNA,32808,228.45205437698124,63.106313058134205
270,LINE,126694,228.08676022542505,84.81778848152713
270,LTR,40089,204.6715058993739,71.88244368984084
270,RC,119,271.83193277310926,38.968705247946886
270,Retroposon,470,161.6127659574468,98.8383111547539
270,SINE,112003,177.38484683445978,85.25915253512034
271,DNA,32728,227.74541676851626,62.201818846386494
271,LINE,126935,227.83806672706504,84.62801243167802
271,LTR,40400,204.8814603960396,72.25277364812676
271,RC,127,276.6771653543307,36.598885979724976
271,Retroposon,567,166.65961199294532,96.76299984773101
271,SINE,112412,177.84258797993095,85.4368299121629
272,DNA,32667,227.32959867756452,62.98642171003728
272,LINE,126870,227.58398360526525,84.7362867744656
272,LTR,40099,204.79508217162524,72.08361818699211
272,RC,145,273.6620689655172,39.4007212763763
272,Retroposon,523,162.07839388145317,96.16063466601429
272,SINE,112226,177.49116069360042,85.37378577395285
273,DNA,32679,227.2940726460418,62.91688298465991
273,LINE,126272,228.30077135073492,84.81863682649568
273,LTR,40148,204.97636245890206,72.1207741345778
273,RC,139,267.66187050359713,41.879504088375576
273,Retroposon,528,163.28787878787878,95.9867833628617
273,SINE,112134,177.58224980826512,85.28193169543499
274,DNA,32467,227.84676748698678,63.285297994531746
274,LINE,127539,227.61960655172143,84.89908980547757
274,LTR,40453,205.35856425975823,72.13975750509755
274,RC,139,279.54676258992805,40.94727668522587
274,Retroposon,478,159.14225941422595,96.43759582124638
274,SINE,112851,178.11820010456265,85.70498662157254
275,DNA,32660,227.48150642988364,62.81588241507816
275,LINE,126640,228.17749526216045,84.78298335232417
275,LTR,40396,205.62332904247944,72.36726953217381
275,RC,151,278.8344370860927,39.80639079170499
275,Retroposon,514,165.5136186770428,96.06309134528094
275,SINE,112828,177.45924770447053,85.08402842055119
276,DNA,32323,227.91012591653003,62.896122947571875
276,LINE,126589,227.78009147714258,84.93384971423315
276,LTR,40045,205.12216256711199,72.57201888023472
276,RC,154,271.35714285714283,45.6944508511699
276,Retroposon,518,161.40926640926642,102.26569637687116
276,SINE,112625,177.29702108768035,84.99901552217375
277,DNA,32146,226.63597337149255,62.79075148446514
277,LINE,127117,227.459899148029,84.60990453322053
277,LTR,39773,205.52606039272874,72.45716345539539
277,RC,120,274.60833333333335,39.82300336767962
277,Retroposon,553,160.89150090415913,94.25752007407162
277,SINE,112857,177.7488680365418,85.41022280312968
278,DNA,32980,227.46691934505762,63.14074033478244
278,LINE,126327,228.09895746752477,84.54760004855676
278,LTR,40167,205.0394602534419,72.18476079255838
278,RC,149,269.1409395973154,40.910283266796206
278,Retroposon,513,164.26510721247564,95.0865815100801
278,SINE,112364,178.0638638709907,85.65926790862385
279,DNA,32030,227.24789260068687,62.63114189809221
279,LINE,127350,227.79765213977228,84.92220716463574
279,LTR,40035,204.51037841888348,72.47416553061156
279,RC,133,276.42857142857144,37.70787710417473
279,Retroposon,485,160.37938144329897,96.53908127825942
279,SINE,113474,177.34828242593017,84.89076847934926
280,DNA,32624,227.62693109367336,63.03334289603014
280,LINE,127188,227.79139541466176,85.02696382896609
280,LTR,40573,205.33192024252583,72.39949319568873
280,RC,130,270.0,45.35840181691387
280,Retroposon,496,155.33064516129033,97.53510300880706
280,SINE,112733,177.36642331881527,85.31888295038745
281,DNA,32904,228.29121079504012,63.53156948703213
281,LINE,127327,227.43804534780526,84.87977188584274
281,LTR,40370,205.60421104780778,72.30921821588426
281,RC,134,274.9179104477612,41.485665301216
281,Retroposon,552,159.33876811594203,96.8467305677939
281,SINE,112682,177.71266040716353,84.92419735305285
282,DNA,32729,227.36701396315195,63.29109205854318
282,LINE,126679,228.0206900907017,84.87150887188146
282,LTR,40012,204.81133160051985,72.51932606388783
282,RC,122,270.24590163934425,43.05111553464336
282,Retroposon,543,155.55248618784532,96.35804790578199
282,SINE,112303,178.45907945468954,85.36562648676043
283,DNA,32607,227.61594136228416,62.62053214812163
283,LINE,127026,227.53850392832965,84.8057838445004
