level,window,percentile,group,term_id,term_name,status,fdr_published,fdr_cell
classes_divergence,5kb,10,TE_all / highest,GO:0016342,catenin complex,lost,0.0030953531730312,
classes_divergence,5kb,10,TE_all / highest,GO:0016798,"hydrolase activity, acting on glycosyl bonds",gained,,0.020149178794494
classes_divergence,5kb,10,TE_all / highest,GO:0016853,isomerase activity,gained,,0.0088911172162397
classes_divergence,5kb,10,TE_all / highest,GO:0016907,G protein-coupled acetylcholine receptor activity,gained,,0.0331511506152542
classes_divergence,5kb,10,TE_all / highest,GO:0017046,peptide hormone binding,gained,,0.0188410387682033
classes_divergence,5kb,10,TE_all / highest,GO:0017080,sodium channel regulator activity,gained,,0.0027672863845001
classes_divergence,5kb,10,TE_all / highest,GO:0017154,semaphorin receptor activity,lost,0.0040330915606156,
classes_divergence,5kb,10,TE_all / highest,GO:0019229,regulation of vasoconstriction,gained,0.0143902492661181,0.0191146296000062
classes_divergence,5kb,10,TE_all / highest,GO:0019722,calcium-mediated signaling,gained,,0.0028447425620234
classes_divergence,5kb,10,TE_all / highest,GO:0021527,spinal cord association neuron differentiation,lost,0.0288721192329733,
classes_divergence,5kb,10,TE_all / highest,GO:0021612,facial nerve structural organization,lost,0.0055572965132297,
classes_divergence,5kb,10,TE_all / highest,GO:0021637,trigeminal nerve structural organization,lost,0.0113183392800763,
classes_divergence,5kb,10,TE_all / highest,GO:0021785,branchiomotor neuron axon guidance,lost,0.0214773433190178,
classes_divergence,5kb,10,TE_all / highest,GO:0021828,gonadotrophin-releasing hormone neuronal migration to the hypothalamus,lost,0.0113183392800763,
classes_divergence,5kb,10,TE_all / highest,GO:0021879,forebrain neuron differentiation,lost,0.035968047841547,
classes_divergence,5kb,10,TE_all / highest,GO:0022008,neurogenesis,gained,0.0074664313788548,0.0001247258056244
classes_divergence,5kb,10,TE_all / highest,GO:0022626,cytosolic ribosome,gained,,0.0048739724233304
classes_divergence,5kb,10,TE_all / highest,GO:0022849,glutamate-gated calcium ion channel activity,lost,0.0055572965132297,
classes_divergence,5kb,10,TE_all / highest,GO:0030020,extracellular matrix structural constituent conferring tensile strength,gained,0.0449876856783626,0.0374655002774379
classes_divergence,5kb,10,TE_all / highest,GO:0030036,actin cytoskeleton organization,gained,,0.040149137023943
classes_divergence,5kb,10,TE_all / highest,GO:0030165,PDZ domain binding,gained,,0.0058761141730384
classes_divergence,5kb,10,TE_all / highest,GO:0030215,semaphorin receptor binding,gained,,0.0065294600242122
classes_divergence,5kb,10,TE_all / highest,GO:0030279,negative regulation of ossification,lost,0.0286075934345353,
classes_divergence,5kb,10,TE_all / highest,GO:0030315,T-tubule,gained,,0.0077482009579456
classes_divergence,5kb,10,TE_all / highest,GO:0030324,lung development,lost,7.128049649018038e-06,
classes_divergence,5kb,10,TE_all / highest,GO:0030334,regulation of cell migration,gained,,0.0181596009846135
classes_divergence,5kb,10,TE_all / highest,GO:0030335,positive regulation of cell migration,gained,0.0453517743920296,0.0045025752897044
classes_divergence,5kb,10,TE_all / highest,GO:0030426,growth cone,gained,,0.0221596175661758
classes_divergence,5kb,10,TE_all / highest,GO:0030513,positive regulation of BMP signaling pathway,lost,0.0375755364709871,
classes_divergence,5kb,10,TE_all / highest,GO:0030518,nuclear receptor-mediated steroid hormone signaling pathway,gained,,0.0196982033892967
classes_divergence,5kb,10,TE_all / highest,GO:0030672,synaptic vesicle membrane,gained,,0.0054526557076343
classes_divergence,5kb,10,TE_all / highest,GO:0031175,neuron projection development,gained,,0.0095182274220631
classes_divergence,5kb,10,TE_all / highest,GO:0031290,retinal ganglion cell axon guidance,lost,0.03968638272844,
classes_divergence,5kb,10,TE_all / highest,GO:0031594,neuromuscular junction,gained,,0.012789146197712
classes_divergence,5kb,10,TE_all / highest,GO:0033268,node of Ranvier,gained,,0.030242914464518
classes_divergence,5kb,10,TE_all / highest,GO:0033564,anterior/posterior axon guidance,gained,,0.0331511506152542
classes_divergence,5kb,10,TE_all / highest,GO:0034332,adherens junction organization,lost,0.0012368951008286,
classes_divergence,5kb,10,TE_all / highest,GO:0034702,monoatomic ion channel complex,gained,0.0447528589146046,4.570396095841886e-05
classes_divergence,5kb,10,TE_all / highest,GO:0034714,type III transforming growth factor beta receptor binding,gained,,0.0109790443046008
classes_divergence,5kb,10,TE_all / highest,GO:0035019,somatic stem cell population maintenance,gained,,0.0271286648413842
classes_divergence,5kb,10,TE_all / highest,GO:0035255,ionotropic glutamate receptor binding,gained,,0.0313978566250384
classes_divergence,5kb,10,TE_all / highest,GO:0035556,intracellular signal transduction,gained,,0.0450729567527862
classes_divergence,5kb,10,TE_all / highest,GO:0035914,skeletal muscle cell differentiation,lost,0.0102824725812403,
classes_divergence,5kb,10,TE_all / highest,GO:0035924,cellular response to vascular endothelial growth factor stimulus,gained,,0.0196982033892967
classes_divergence,5kb,10,TE_all / highest,GO:0036064,ciliary basal body,lost,0.0389258091114512,
classes_divergence,5kb,10,TE_all / highest,GO:0036486,ventral trunk neural crest cell migration,lost,0.0150061918700614,
classes_divergence,5kb,10,TE_all / highest,GO:0042391,regulation of membrane potential,gained,,0.0222646199660511
classes_divergence,5kb,10,TE_all / highest,GO:0042446,hormone biosynthetic process,gained,,0.0358423989448379
classes_divergence,5kb,10,TE_all / highest,GO:0042472,inner ear morphogenesis,lost,0.0105528589402816,
classes_divergence,5kb,10,TE_all / highest,GO:0042476,odontogenesis,gained,0.0387253840005209,0.0347214946403604
classes_divergence,5kb,10,TE_all / highest,GO:0042693,muscle cell fate commitment,lost,0.0006422691914597,
classes_divergence,5kb,10,TE_all / highest,GO:0043113,receptor clustering,lost,0.0349328105560063,
classes_divergence,5kb,10,TE_all / highest,GO:0043194,axon initial segment,gained,,0.0065294600242122
classes_divergence,5kb,10,TE_all / highest,GO:0043204,perikaryon,gained,,0.0003553784025116
classes_divergence,5kb,10,TE_all / highest,GO:0043235,receptor complex,gained,,0.0221416666660389
classes_divergence,5kb,10,TE_all / highest,GO:0043536,positive regulation of blood vessel endothelial cell migration,gained,,0.0271286648413842
classes_divergence,5kb,10,TE_all / highest,GO:0043537,negative regulation of blood vessel endothelial cell migration,gained,,0.0141448500001648
classes_divergence,5kb,10,TE_all / highest,GO:0044300,cerebellar mossy fiber,gained,,0.0316003358207984
classes_divergence,5kb,10,TE_all / highest,GO:0044325,transmembrane transporter binding,gained,,0.0011813926342202
classes_divergence,5kb,10,TE_all / highest,GO:0044331,cell-cell adhesion mediated by cadherin,lost,0.0150061918700614,
classes_divergence,5kb,10,TE_all / highest,GO:0045499,chemorepellent activity,gained,,0.0196982033892967
classes_divergence,5kb,10,TE_all / highest,GO:0045597,positive regulation of cell differentiation,lost,0.0051090961704888,
classes_divergence,5kb,10,TE_all / highest,GO:0045599,negative regulation of fat cell differentiation,gained,,0.0077482009579456
classes_divergence,5kb,10,TE_all / highest,GO:0045608,negative regulation of inner ear auditory receptor cell differentiation,lost,0.001710245838705,
classes_divergence,5kb,10,TE_all / highest,GO:0045663,positive regulation of myoblast differentiation,lost,0.0368060133950782,
classes_divergence,5kb,10,TE_all / highest,GO:0045665,negative regulation of neuron differentiation,lost,0.0056022345648758,
classes_divergence,5kb,10,TE_all / highest,GO:0045907,positive regulation of vasoconstriction,gained,,0.004205113312916
classes_divergence,5kb,10,TE_all / highest,GO:0048010,vascular endothelial growth factor receptor signaling pathway,gained,,0.0196982033892967
classes_divergence,5kb,10,TE_all / highest,GO:0048013,ephrin receptor signaling pathway,gained,,0.0093703498340265
classes_divergence,5kb,10,TE_all / highest,GO:0048018,receptor ligand activity,gained,,0.0100958961784658
classes_divergence,5kb,10,TE_all / highest,GO:0048103,somatic stem cell division,gained,,0.0146763233548434
classes_divergence,5kb,10,TE_all / highest,GO:0048167,regulation of synaptic plasticity,gained,,0.0004252501457244
classes_divergence,5kb,10,TE_all / highest,GO:0048168,regulation of neuronal synaptic plasticity,gained,,0.0495579423169574
classes_divergence,5kb,10,TE_all / highest,GO:0048286,lung alveolus development,lost,0.0043643486445684,
classes_divergence,5kb,10,TE_all / highest,GO:0048384,retinoic acid receptor signaling pathway,gained,,0.0191146296000062
classes_divergence,5kb,10,TE_all / highest,GO:0048565,digestive tract development,lost,0.0375755364709871,
classes_divergence,5kb,10,TE_all / highest,GO:0048665,neuron fate specification,lost,0.0074865260890949,
classes_divergence,5kb,10,TE_all / highest,GO:0048709,oligodendrocyte differentiation,lost,0.0039175051068884,
classes_divergence,5kb,10,TE_all / highest,GO:0048787,presynaptic active zone membrane,lost,0.0078984115030145,
classes_divergence,5kb,10,TE_all / highest,GO:0048813,dendrite morphogenesis,gained,,0.0347214946403604
classes_divergence,5kb,10,TE_all / highest,GO:0048844,artery morphogenesis,gained,,0.0495579423169574
classes_divergence,5kb,10,TE_all / highest,GO:0048846,axon extension involved in axon guidance,lost,0.0033608411662259,
classes_divergence,5kb,10,TE_all / highest,GO:0050431,transforming growth factor beta binding,gained,,0.0046815201266076
classes_divergence,5kb,10,TE_all / highest,GO:0050767,regulation of neurogenesis,lost,0.0178174114004887,
classes_divergence,5kb,10,TE_all / highest,GO:0050768,negative regulation of neurogenesis,gained,,0.0093666456793772
classes_divergence,5kb,10,TE_all / highest,GO:0050877,nervous system process,gained,0.048409434602242,0.0037763196179452
classes_divergence,5kb,10,TE_all / highest,GO:0050885,neuromuscular process controlling balance,gained,,0.0137911974226909
classes_divergence,5kb,10,TE_all / highest,GO:0051056,regulation of small GTPase mediated signal transduction,gained,,0.0078820560515299
classes_divergence,5kb,10,TE_all / highest,GO:0051145,smooth muscle cell differentiation,lost,0.0253205514256912,
classes_divergence,5kb,10,TE_all / highest,GO:0051321,meiotic cell cycle,gained,,0.0321357720113648
classes_divergence,5kb,10,TE_all / highest,GO:0051393,alpha-actinin binding,gained,,0.007259495840238
classes_divergence,5kb,10,TE_all / highest,GO:0051491,positive regulation of filopodium assembly,gained,,0.0070972216950713
classes_divergence,5kb,10,TE_all / highest,GO:0051781,positive regulation of cell division,gained,,0.015525740701018
classes_divergence,5kb,10,TE_all / highest,GO:0055085,transmembrane transport,gained,,0.0167306632836216
classes_divergence,5kb,10,TE_all / highest,GO:0055117,regulation of cardiac muscle contraction,gained,,0.0141448500001648
classes_divergence,5kb,10,TE_all / highest,GO:0060048,cardiac muscle contraction,lost,0.0242421316477419,
classes_divergence,5kb,10,TE_all / highest,GO:0060326,cell chemotaxis,gained,,0.0348569411074679
classes_divergence,5kb,10,TE_all / highest,GO:0060412,ventricular septum morphogenesis,gained,,0.0271286648413842
classes_divergence,5kb,10,TE_all / highest,GO:0060441,epithelial tube branching involved in lung morphogenesis,lost,0.0325415475937808,
classes_divergence,5kb,10,TE_all / highest,GO:0060638,mesenchymal-epithelial cell signaling,lost,0.0113183392800763,
classes_divergence,5kb,10,TE_all / highest,GO:0060997,dendritic spine morphogenesis,lost,0.0194634578221562,
classes_divergence,5kb,10,TE_all / highest,GO:0061549,sympathetic ganglion development,lost,0.0004425124913582,
classes_divergence,5kb,10,TE_all / highest,GO:0070021,transforming growth factor beta ligand-receptor complex,gained,,0.0070972216950713
classes_divergence,5kb,10,TE_all / highest,GO:0070161,anchoring junction,gained,,0.0205108633364173
classes_divergence,5kb,10,TE_all / highest,GO:0070166,enamel mineralization,gained,,0.0243112538320297
classes_divergence,5kb,10,TE_all / highest,GO:0070374,positive regulation of ERK1 and ERK2 cascade,gained,,0.0003553784025116
classes_divergence,5kb,10,TE_all / highest,GO:0070723,response to cholesterol,gained,,0.0238409757359347
classes_divergence,5kb,10,TE_all / highest,GO:0070888,E-box binding,lost,0.0211922726129406,
classes_divergence,5kb,10,TE_all / highest,GO:0071300,cellular response to retinoic acid,gained,,0.0024001804645649
classes_divergence,5kb,10,TE_all / highest,GO:0071385,cellular response to glucocorticoid stimulus,gained,,0.0060254039455891
classes_divergence,5kb,10,TE_all / highest,GO:0071944,cell periphery,gained,,0.0313384064104747
classes_divergence,5kb,10,TE_all / highest,GO:0086004,regulation of cardiac muscle cell contraction,lost,0.0389258091114512,
classes_divergence,5kb,10,TE_all / highest,GO:0086091,regulation of heart rate by cardiac conduction,gained,0.0073221812705815,0.0440074811938917
classes_divergence,5kb,10,TE_all / highest,GO:0090103,cochlea morphogenesis,lost,0.0349328105560063,
classes_divergence,5kb,10,TE_all / highest,GO:0097110,scaffold protein binding,gained,,0.0166178598441907
classes_divergence,5kb,10,TE_all / highest,GO:0097491,sympathetic neuron projection guidance,lost,0.0424402704392935,
classes_divergence,5kb,10,TE_all / highest,GO:0098631,cell adhesion mediator activity,gained,,0.0461639238666885
classes_divergence,5kb,10,TE_all / highest,GO:0098632,cell-cell adhesion mediator activity,gained,,0.0006632182263556
classes_divergence,5kb,10,TE_all / highest,GO:0098688,parallel fiber to Purkinje cell synapse,gained,,0.0065294600242122
classes_divergence,5kb,10,TE_all / highest,GO:0098793,presynapse,gained,,3.720945293825509e-05
classes_divergence,5kb,10,TE_all / highest,GO:0098976,excitatory chemical synaptic transmission,gained,,0.0358423989448379
classes_divergence,5kb,10,TE_all / highest,GO:0098990,AMPA selective glutamate receptor signaling pathway,gained,,0.0331511506152542
classes_divergence,5kb,10,TE_all / highest,GO:0099054,presynapse assembly,lost,0.000673570756405,
classes_divergence,5kb,10,TE_all / highest,GO:0099149,regulation of postsynaptic neurotransmitter receptor internalization,lost,0.0286075934345353,
classes_divergence,5kb,10,TE_all / highest,GO:0099171,presynaptic modulation of chemical synaptic transmission,gained,,0.0196982033892967
classes_divergence,5kb,10,TE_all / highest,GO:1900748,positive regulation of vascular endothelial growth factor signaling pathway,gained,,0.0169907712866849
classes_divergence,5kb,10,TE_all / highest,GO:1901166,neural crest cell migration involved in autonomic nervous system development,lost,0.0214773433190178,
classes_divergence,5kb,10,TE_all / highest,GO:1901379,regulation of potassium ion transmembrane transport,gained,,0.0196982033892967
classes_divergence,5kb,10,TE_all / highest,GO:1903779,regulation of cardiac conduction,gained,,0.0008043678891642
classes_divergence,5kb,10,TE_all / highest,GO:1904861,excitatory synapse assembly,gained,,0.0065294600242122
classes_divergence,5kb,10,TE_all / highest,GO:2000147,positive regulation of cell motility,gained,,0.0100117152218383
classes_divergence,5kb,10,TE_all / highest,GO:2000463,positive regulation of excitatory postsynaptic potential,gained,,0.045811800907006
classes_divergence,5kb,10,TE_all / highest,GO:2000609,regulation of thyroid hormone generation,gained,,0.0109790443046008
classes_divergence,5kb,10,TE_all / highest,GO:2000974,negative regulation of pro-B cell differentiation,lost,0.0150061918700614,
classes_divergence,5kb,10,TE_all / highest,GO:2001016,positive regulation of skeletal muscle cell differentiation,lost,0.0150061918700614,
classes_divergence,5kb,10,TE_all / lowest,GO:0000981,"DNA-binding transcription factor activity, RNA polymerase II-specific",lost,0.0097976104898631,0.026413045778959
classes_divergence,5kb,10,TE_all / lowest,GO:0002181,cytoplasmic translation,gained,,0.0048739724233304
classes_divergence,5kb,10,TE_all / lowest,GO:0003735,structural constituent of ribosome,gained,,0.0105438601156414
classes_divergence,5kb,10,TE_all / lowest,GO:0005739,mitochondrion,gained,6.382649443205043e-07,0.0072737885165532
classes_divergence,5kb,10,TE_all / lowest,GO:0005743,mitochondrial inner membrane,gained,0.0103755278090756,0.0458575294688245
classes_divergence,5kb,10,TE_all / lowest,GO:0007165,signal transduction,lost,0.0471934815125152,2.691586445265376e-09
classes_divergence,5kb,10,TE_all / lowest,GO:0009897,external side of plasma membrane,gained,,0.0458575294688245
classes_divergence,5kb,10,TE_all / lowest,GO:0019843,rRNA binding,lost,0.0437291772792879,
classes_divergence,5kb,10,TE_all / lowest,GO:0022626,cytosolic ribosome,gained,,0.0048739724233304
classes_divergence,5kb,10,TE_all / lowest,GO:0031012,extracellular matrix,gained,2.583294680254048e-05,0.0317569629492769
classes_divergence,5kb,10,TE_all / lowest,GO:0070161,anchoring junction,gained,,0.0205108633364173
classes_divergence,5kb,10,TE_all / lowest,GO:0097368,establishment of Sertoli cell barrier,lost,0.0416963523024743,
classes_divergence,10kb,10,DNA / highest,GO:0005886,plasma membrane,gained,0.0020098291392366,9.031039204816413e-08
classes_divergence,10kb,10,LINE / highest,GO:0004879,nuclear receptor activity,gained,,0.0010541456757114
classes_divergence,10kb,10,LINE / highest,GO:0004930,G protein-coupled receptor activity,gained,5.4943254746443614e-11,1.5702426743967398e-10
classes_divergence,10kb,10,LINE / highest,GO:0004984,olfactory receptor activity,gained,6.846102116475155e-08,2.99421856787544e-07
classes_divergence,10kb,10,LINE / highest,GO:0005737,cytoplasm,gained,0.0054066638312344,0.0010432652448754
classes_divergence,10kb,10,LINE / highest,GO:0005886,plasma membrane,gained,0.0020098291392366,9.031039204816413e-08
classes_divergence,10kb,10,LINE / highest,GO:0006811,monoatomic ion transport,gained,0.0003381305594441,1.197521636931666e-06
classes_divergence,10kb,10,LINE / highest,GO:0007608,sensory perception of smell,gained,3.009449886920615e-07,2.4445956917531804e-06
classes_divergence,10kb,10,LINE / highest,GO:0030020,extracellular matrix structural constituent conferring tensile strength,lost,0.0449876856783626,0.0010588732060434
classes_divergence,10kb,10,LINE / highest,GO:0030154,cell differentiation,gained,1.9214121598908533e-07,1.2554445966038774e-09
classes_divergence,10kb,10,LINE / highest,GO:0030424,axon,gained,3.113445999394676e-06,7.747211606182374e-09
classes_divergence,10kb,10,LINE / highest,GO:0030425,dendrite,gained,1.0783438781833794e-09,3.02826416251801e-16
classes_divergence,10kb,10,LINE / highest,GO:0034220,monoatomic ion transmembrane transport,gained,0.0004584180040476,1.045118208984882e-07
classes_divergence,10kb,10,LINE / highest,GO:0042802,identical protein binding,gained,,0.0123326307621873
classes_divergence,10kb,10,LINE / highest,GO:0043005,neuron projection,gained,0.0023025581939503,1.4446057962097986e-09
classes_divergence,10kb,10,LINE / highest,GO:0043025,neuronal cell body,gained,4.54333461621901e-07,2.2099080492461185e-07
classes_divergence,10kb,10,LINE / highest,GO:0045202,synapse,gained,4.3055662943064656e-10,1.8372490625575962e-19
classes_divergence,10kb,10,LINE / highest,GO:0050808,synapse organization,gained,5.684959971242552e-05,8.42448531276096e-06
classes_divergence,10kb,10,LINE / highest,GO:0050911,detection of chemical stimulus involved in sensory perception of smell,gained,7.256647507355085e-08,3.176444663394006e-07
classes_divergence,10kb,10,LINE / highest,GO:0098609,cell-cell adhesion,gained,0.0003709339357133,3.9780936048263696e-05
classes_divergence,10kb,10,LINE / highest,GO:0098978,glutamatergic synapse,gained,2.2850322437886437e-08,1.7317284766673941e-13
classes_divergence,10kb,10,LINE / highest,GO:1990573,potassium ion import across plasma membrane,gained,0.0232534106102955,0.0010541456757114
classes_divergence,10kb,10,LINE / lowest,GO:0005549,odorant binding,gained,,0.0196504387007735
classes_divergence,10kb,10,LINE / lowest,GO:0005634,nucleus,gained,1.816572568701226e-07,2.5718485169111813e-24
classes_divergence,10kb,10,LINE / lowest,GO:0005856,cytoskeleton,gained,,0.0091050943159943
classes_divergence,10kb,10,LINE / lowest,GO:0005911,cell-cell junction,gained,,0.015053027183556
classes_divergence,10kb,10,LINE / lowest,GO:0006721,terpenoid metabolic process,lost,0.0074601121596022,
classes_divergence,10kb,10,LINE / lowest,GO:0006974,DNA damage response,gained,0.0076591928134944,3.903213692736562e-07
classes_divergence,10kb,10,LINE / lowest,GO:0007165,signal transduction,gained,0.0471934815125152,1.8532749631980844e-05
classes_divergence,10kb,10,LINE / lowest,GO:0015031,protein transport,lost,0.005275439267699,7.891109962150306e-06
classes_divergence,10kb,10,LINE / lowest,GO:0030027,lamellipodium,gained,,0.0465267391473858
classes_divergence,10kb,10,LINE / lowest,GO:0030036,actin cytoskeleton organization,gained,,0.0384128719087279
classes_divergence,10kb,10,LINE / lowest,GO:0032991,protein-containing complex,gained,,0.0465267391473858
classes_divergence,10kb,10,LINE / lowest,GO:0045095,keratin filament,gained,,0.0060291556650524
classes_divergence,10kb,10,LINE / lowest,GO:0045202,synapse,gained,4.3055662943064656e-10,1.8372490625575962e-19
classes_divergence,10kb,10,LINE / lowest,GO:0098793,presynapse,gained,,0.0292424305722274
classes_divergence,10kb,10,LINE / lowest,GO:0098794,postsynapse,gained,0.0074865260890949,0.0129777300524066
classes_divergence,10kb,10,LTR / highest,GO:0016339,calcium-dependent cell-cell adhesion,lost,0.0102824725812403,0.000213341849457
classes_divergence,10kb,10,LTR / lowest,GO:0005739,mitochondrion,gained,6.382649443205043e-07,3.985679435743618e-05
classes_divergence,10kb,10,LTR / lowest,GO:0006629,lipid metabolic process,gained,,0.0431365581602632
classes_divergence,10kb,10,LTR / lowest,GO:0016712,"oxidoreductase activity, acting on paired donors, with incorporation or reduction of molecular oxygen, reduced flavin or flavoprotein as one donor, and incorporation of one atom of oxygen",lost,0.0393441845290895,
classes_divergence,10kb,10,SINE / highest,GO:0000049,tRNA binding,gained,,0.0444949529264835
classes_divergence,10kb,10,SINE / highest,GO:0000398,"mRNA splicing, via spliceosome",gained,,0.0029734884588848
classes_divergence,10kb,10,SINE / highest,GO:0000775,"chromosome, centromeric region",gained,,0.0171794700066863
classes_divergence,10kb,10,SINE / highest,GO:0000781,"chromosome, telomeric region",gained,,0.0184252946203972
classes_divergence,10kb,10,SINE / highest,GO:0000785,chromatin,gained,6.52008110897948e-08,1.3682409873831454e-07
classes_divergence,10kb,10,SINE / highest,GO:0003129,heart induction,lost,0.0450376356963534,
classes_divergence,10kb,10,SINE / highest,GO:0003197,endocardial cushion development,lost,0.0288721192329733,0.0088621223536324
classes_divergence,10kb,10,SINE / highest,GO:0003198,epithelial to mesenchymal transition involved in endocardial cushion formation,lost,0.0042641106672605,
classes_divergence,10kb,10,SINE / highest,GO:0003676,nucleic acid binding,gained,,0.0188540201249848
classes_divergence,10kb,10,SINE / highest,GO:0003707,nuclear steroid receptor activity,gained,,0.0052893636758496
classes_divergence,10kb,10,SINE / highest,GO:0003729,mRNA binding,gained,,0.0053287543931179
classes_divergence,10kb,10,SINE / highest,GO:0003735,structural constituent of ribosome,gained,,0.0019881596959025
classes_divergence,10kb,10,SINE / highest,GO:0004867,serine-type endopeptidase inhibitor activity,gained,,0.0052804376105497
classes_divergence,10kb,10,SINE / highest,GO:0004879,nuclear receptor activity,gained,,0.0010541456757114
classes_divergence,10kb,10,SINE / highest,GO:0004935,adrenergic receptor activity,lost,0.0068143903447191,
classes_divergence,10kb,10,SINE / highest,GO:0004938,alpha2-adrenergic receptor activity,lost,0.0193189603057163,
classes_divergence,10kb,10,SINE / highest,GO:0004970,glutamate-gated receptor activity,gained,1.456061409037476e-06,9.432721035061188e-05
classes_divergence,10kb,10,SINE / highest,GO:0005201,extracellular matrix structural constituent,gained,0.012419157753178,0.0177044176938829
classes_divergence,10kb,10,SINE / highest,GO:0005509,calcium ion binding,gained,0.0056629675313879,4.657060554096458e-07
classes_divergence,10kb,10,SINE / highest,GO:0005515,protein binding,gained,0.0008154057211825,0.000162355542208
classes_divergence,10kb,10,SINE / highest,GO:0005525,GTP binding,gained,,0.0252338519291515
classes_divergence,10kb,10,SINE / highest,GO:0005549,odorant binding,gained,,0.0196504387007735
classes_divergence,10kb,10,SINE / highest,GO:0005681,spliceosomal complex,gained,,0.0116396845368699
classes_divergence,10kb,10,SINE / highest,GO:0005694,chromosome,gained,,0.0009693606690385
classes_divergence,10kb,10,SINE / highest,GO:0005765,lysosomal membrane,gained,,0.0025489907574597
classes_divergence,10kb,10,SINE / highest,GO:0005783,endoplasmic reticulum,gained,,0.0326734236293435
classes_divergence,10kb,10,SINE / highest,GO:0005813,centrosome,lost,0.0153115104766402,
classes_divergence,10kb,10,SINE / highest,GO:0005840,ribosome,gained,,0.0011326316845039
classes_divergence,10kb,10,SINE / highest,GO:0005901,caveola,gained,,0.0066088652205246
classes_divergence,10kb,10,SINE / highest,GO:0006281,DNA repair,gained,,6.206184698084272e-06
classes_divergence,10kb,10,SINE / highest,GO:0006364,rRNA processing,gained,,0.0088817956809389
classes_divergence,10kb,10,SINE / highest,GO:0006417,regulation of translation,gained,,0.0078651964462316
classes_divergence,10kb,10,SINE / highest,GO:0006511,ubiquitin-dependent protein catabolic process,gained,,0.0057376825748705
classes_divergence,10kb,10,SINE / highest,GO:0006955,immune response,gained,,0.0175749685682018
classes_divergence,10kb,10,SINE / highest,GO:0007043,cell-cell junction assembly,gained,0.0487675166683113,0.0252338519291515
classes_divergence,10kb,10,SINE / highest,GO:0007154,cell communication,gained,,0.0252784799138363
classes_divergence,10kb,10,SINE / highest,GO:0007156,homophilic cell-cell adhesion,gained,,0.0026742365812199
classes_divergence,10kb,10,SINE / highest,GO:0007162,negative regulation of cell adhesion,gained,,0.0450143181887659
classes_divergence,10kb,10,SINE / highest,GO:0007283,spermatogenesis,gained,,0.0129414400998772
classes_divergence,10kb,10,SINE / highest,GO:0007416,synapse assembly,gained,0.0016533202857237,8.242324932812224e-05
classes_divergence,10kb,10,SINE / highest,GO:0007422,peripheral nervous system development,gained,0.0191830848575474,0.0072254326858651
classes_divergence,10kb,10,SINE / highest,GO:0007507,heart development,lost,0.0449657896247861,0.027984701239453
classes_divergence,10kb,10,SINE / highest,GO:0008045,motor neuron axon guidance,gained,0.0004584180040476,0.0226340721226783
classes_divergence,10kb,10,SINE / highest,GO:0010001,glial cell differentiation,gained,,0.0016838691798647
classes_divergence,10kb,10,SINE / highest,GO:0010628,positive regulation of gene expression,gained,,0.0004752540511388
classes_divergence,10kb,10,SINE / highest,GO:0014069,postsynaptic density,gained,0.0020142308354062,2.617848345738484e-07
classes_divergence,10kb,10,SINE / highest,GO:0014704,intercalated disc,lost,0.0028627329746098,0.0088817956809389
classes_divergence,10kb,10,SINE / highest,GO:0015031,protein transport,gained,0.005275439267699,7.891109962150306e-06
classes_divergence,10kb,10,SINE / highest,GO:0015271,outward rectifier potassium channel activity,gained,,0.0345094603588439
classes_divergence,10kb,10,SINE / highest,GO:0016020,membrane,lost,0.0096693669586165,0.0057146585476023
classes_divergence,10kb,10,SINE / highest,GO:0016339,calcium-dependent cell-cell adhesion,gained,0.0102824725812403,0.000213341849457
classes_divergence,10kb,10,SINE / highest,GO:0016342,catenin complex,gained,0.0030953531730312,1.9287632924287182e-05
classes_divergence,10kb,10,SINE / highest,GO:0016787,hydrolase activity,gained,,0.0027096689865294
classes_divergence,10kb,10,SINE / highest,GO:0016887,ATP hydrolysis activity,gained,,0.005921232455133
classes_divergence,10kb,10,SINE / highest,GO:0017154,semaphorin receptor activity,gained,0.0040330915606156,0.000115799369067
classes_divergence,10kb,10,SINE / highest,GO:0017158,regulation of calcium ion-dependent exocytosis,gained,,0.0252338519291515
classes_divergence,10kb,10,SINE / highest,GO:0019966,interleukin-1 binding,lost,0.0271616621538594,
classes_divergence,10kb,10,SINE / highest,GO:0021527,spinal cord association neuron differentiation,lost,0.0288721192329733,0.0012293887907042
classes_divergence,10kb,10,SINE / highest,GO:0021766,hippocampus development,lost,0.0286075934345353,0.0078637285505466
classes_divergence,10kb,10,SINE / highest,GO:0022008,neurogenesis,lost,0.0074664313788548,0.013470293274544
classes_divergence,10kb,10,SINE / highest,GO:0022626,cytosolic ribosome,gained,,0.0387817850691781
classes_divergence,10kb,10,SINE / highest,GO:0030182,neuron differentiation,gained,0.0063426765905975,4.489101879218111e-05
classes_divergence,10kb,10,SINE / highest,GO:0030280,structural constituent of skin epidermis,gained,,7.522318862194297e-05
classes_divergence,10kb,10,SINE / highest,GO:0030335,positive regulation of cell migration,lost,0.0453517743920296,
classes_divergence,10kb,10,SINE / highest,GO:0030534,adult behavior,gained,,0.0496079113713062
classes_divergence,10kb,10,SINE / highest,GO:0030916,otic vesicle formation,gained,,0.0191342719069565
classes_divergence,10kb,10,SINE / highest,GO:0031069,hair follicle morphogenesis,gained,,0.0174310879071057
classes_divergence,10kb,10,SINE / highest,GO:0031625,ubiquitin protein ligase binding,gained,,0.0439241036512142
